~~~~~~~~~~~~~~~
Text File : itemname_jpn_kanji.msbt
~~~~~~~~~~~~~~~
ITEMNAME_000	なし
ZKN_SHIELD_838_000	脚を　高速で　回転させて 時速３０キロで　走る。　摂氏 １０００度の　炎を　噴き出す。
ZKN_SHIELD_839_000	戦いになると　石炭の　山が 真っ赤に　燃え上がり　火の粉を まき散らして　周囲を　焦がす。
ZKN_SHIELD_840_000	生まれると　りんごに　潜りこむ。 中身を　食べながら　成長し りんごの　味が　進化を　決める。
ZKN_SHIELD_841_000	りんごの　皮の　翼で　飛んで 強酸性の　唾液を　飛ばす。 りんごの　形に　変形する。
ZKN_SHIELD_842_000	甘い　蜜で　体が　おおわれ 背中の　皮は　とくに　甘く 昔は　子どもの　おやつだった。
ZKN_SHIELD_843_000	鼻の　穴から　砂を　噴射。 敵の　目を　くらました　隙に 地中に　潜って　身を　隠す。
ZKN_SHIELD_844_000	独特の　とぐろの　巻き方は 砂袋の　砂を　より　効率 よく　噴射　するため　なのだ。
ZKN_SHIELD_845_000	食いしん坊で　エサの　サシカマスを 丸飲みするが　たまに　間違えて ほかの　ポケモンに　食らいつく。
ZKN_SHIELD_846_000	腹一杯で　極端に 動きが　鈍った　ところを ウッウに　丸飲みに　される。
ZKN_SHIELD_847_000	尾びれを　回転させ　一気に 突撃。　１００ノットを　超える 速度で　獲物を　つらぬくぞ。
ZKN_SHIELD_848_000	毒素を　化学変化　させて 電気を　出す。　電力は 弱いが　ビリビリと　痺れる。
ZKN_SHIELD_849_000	ケンカ腰で　気が　短い。 よどんだ　水を　がぶ飲みして 水中の　毒素を　取りこむ。
ZKN_SHIELD_850_000	発熱した　体で　獲物を 締め上げる。　こんがり　焼けたら むしゃむしゃ　いただくのだ。
ZKN_SHIELD_851_000	攻撃的な　性質。 焼けた　体も　危険だが 大きな　キバも　鋭いぞ。
ZKN_SHIELD_852_000	３歳児　くらいの　賢さ。 触手は　よくちぎれるが 再生するので　気にしない。
ZKN_SHIELD_853_000	おのれの腕を　試すべく　陸に 上がり　対戦相手を　探す。 戦い終えると　海に　帰る。
ZKN_SHIELD_854_000	すみかに　している　ティーカップは 有名な　アンティークの　食器。 多くの　贋作が　出回っている。
ZKN_SHIELD_855_000	残された　紅茶を　見かけると 自分の　体を　注ぎこむ。 その　紅茶は　ポットデスになる。
ZKN_SHIELD_856_000	人気の　ない　場所が　好き。 強い　感情を　感じとると 一目散に　逃げ出してしまう。
ZKN_SHIELD_857_000	頭の房で　相手を　殴り 黙らせる。　プロボクサーさえ 一発　ＫＯの　破壊力。
ZKN_SHIELD_858_000	別名は　森の　魔女。 騒ぎたてると　触手のツメで 引き裂かれるかも　しれないぞ。
ZKN_SHIELD_859_000	民家に　忍びこみ　盗みを 働き　さらに　悔しがる　人の マイナスエネルギーも　いただくのだ。
ZKN_SHIELD_860_000	悪知恵を　使って　夜の　森に 誘い込もうとする。　農作物を 育てる　力を　もつらしい。
ZKN_SHIELD_861_000	髪の毛は　筋肉繊維の　ように 働き　ほどけると　触手の 動きで　相手を　絡めとる。
ZKN_SHIELD_862_000	ケンカを　繰り返し　進化。 腕をクロスし　叫ぶ　雄叫びは どんな　相手も　怯ませるぞ。
ZKN_SHIELD_863_000	戦いに　明け暮れて　進化した 結果　伸ばすと　短剣に　変わる 物騒な　ツメを　手に入れた。
ZKN_SHIELD_864_000	魂を　被う　霊体の 体には　注意。　触れると 石のように　動けなく　なるぞ。
ZKN_SHIELD_865_000	硬いネギの　葉で　攻撃を いなし　鋭い　茎で　反撃。 ネギは　武具であり　食材。
ZKN_SHIELD_866_000	ユーモラスな　動きで　みんなの 人気者。　お腹の　模様から サイコパワーを　放出する。
ZKN_SHIELD_867_000	影の　ような　体に　触れては いけない。　絵に　刻まれた 恐ろしい　記憶を　見せられるぞ。
ZKN_SHIELD_868_000	マホミルが　姿を　みせた パティスリーは　大繁盛が 約束されると　いわれている。
ZKN_SHIELD_869_000	手から　生みだす　クリームは マホイップが　幸せなとき 甘味と　コクが　深まる。
ZKN_SHIELD_870_000	６匹で　１匹の　ポケモン。 隊列を　組み替えながら チームワークで　戦うのだ。
ZKN_SHIELD_871_000	棘の　１本　１本に　電気を 蓄える。　折れた　棘でも ３時間は　放電を　続けるぞ。
ZKN_SHIELD_872_000	地面に　積もった　雪を　食べる。 たくさん　食べれば　食べるほど 背中の　棘は　立派に　育つ。
ZKN_SHIELD_873_000	野山を　荒らすものには　容赦 しない。　冷たいはねで　飛びまわり 吹雪を　起こして　懲らしめる。
ZKN_SHIELD_874_000	１年に　一度　きまった　日時に どこから　ともなく　集まり　輪に なって　並ぶ　習性が　ある。
ZKN_SHIELD_875_000	暑さに　弱い　顔を　いつも 氷で　冷やしている。　頭の 毛を　海に　たらして　餌を釣る。
ZKN_SHIELD_876_000	ツノで　近くの　生き物の 気持ちを　感じとる。　ポジティブな 感情が　力の　源。
ZKN_SHIELD_877_000	どんなに　食べても　すぐに　お腹が すく。　電気で　ローストした タネを　大切に　持ち歩く。
ZKN_SHIELD_878_000	力仕事なら　お任せ。 銅の　体は　雨で　錆び 鮮やかな　緑に　変わる。
ZKN_SHIELD_879_000	群れを　つくって　暮らしている。 鼻の　握力は　大岩も 粉々に　砕くほど　強い。
ZKN_SHIELD_880_000	しっぽの　たくましい　筋肉で 発電する。　下半身に　くらべ 上半身が　小さすぎる。
ZKN_SHIELD_881_000	古代の　海辺で　暮らし　餌を 体の　氷で　保存できたが 動きが　鈍いため　絶滅した。
ZKN_SHIELD_882_000	時速６０キロを　超える　自慢の 脚力で　走れるが 水中でしか　呼吸できない。
ZKN_SHIELD_883_000	どんな　攻撃にも　傷つかない 面の皮を　もつが　呼吸が 不自由だったため　絶滅した。
ZKN_SHIELD_884_000	特殊な　金属の　体は 軽く　身のこなしは　抜群。 雨が　苦手で　洞窟に　棲む。
ZKN_SHIELD_885_000	１匹では　子どもにも　負けるくらい 非力だが　仲間の　協力で 鍛えられ　進化して　強くなる。
ZKN_SHIELD_886_000	世話をする　ドラメシヤを　頭に 乗せていないと　落ち着かないので ほかの　ポケモンを　乗せようとする。
ZKN_SHIELD_887_000	ツノに　入った　ドラメシヤは マッハの　スピードで　飛ばされるのを 心待ちに　しているらしい。
ZKN_SHIELD_888_000	長い　眠りに　ついていた ザマゼンタの　姉　とも ライバルとも　いわれる　ポケモン。
ZKN_SHIELD_889_000	石像の　ような　姿で 忘れ去られるほどの　あいだ 眠りに　ついていた　ポケモン。
ZKN_SHIELD_890_000	２万年前に　落ちた　隕石の 中に　いた。　ダイマックスの 謎に　関係している　らしい。
ZKN_SHIELD_891_000	頭の　白く　長い　体毛を 引っぱると　気合が　高まり 丹田から　パワーが　湧きあがる。
ZKN_SHIELD_892_000	遠い　地方の　山岳地帯で 暮らす。　断崖絶壁を　走り 足腰を　鍛え　技を　磨く。
ZKN_SHIELD_893_000	体に　生える　ツルは　ちぎれると 土の　栄養分となって　森の 植物たちを　育てるのだ。
ZKN_SHIELD_894_000	全身が　電気エネルギーを 作る　器官。　ガラル全土の 電気を　作りだすことができる。
ZKN_SHIELD_895_000	全身が　ドラゴンエネルギーの 結晶。　すべての　ドラゴン ポケモンの　力を　持つらしい。
ZKN_SHIELD_896_000	凄まじい　怪力の　持ち主。 顔を　覆う　氷の　マスクは ダイヤモンドの　１００倍　硬い。
ZKN_SHIELD_897_000	闇夜を　駆けぬけ　寝ているものの 生命エネルギーを　吸い取る。 孤独と　静寂を　好む。
ZKN_SHIELD_898_000	大昔の　ガラルを　統べていた 伝説の　王。　心を　癒し 草木を　芽吹かせる　力がある。
ZKN_SHIELD_003_001	
ZKN_SHIELD_003_999	山の　噴火のような　勢いで ばらまく　大量の　花粉は 吸いこみすぎると　気を　失うぞ。
ZKN_SHIELD_006_001	
ZKN_SHIELD_006_002	
ZKN_SHIELD_006_999	摂氏２０００度の　炎が 体内で　渦巻く。　吠えると 火力が　さらに　上がる。
ZKN_SHIELD_009_001	
ZKN_SHIELD_009_999	真ん中の　主砲から　放たれる 水鉄砲は　山を　撃ち抜き 穴を　開ける　破壊力だ。
ZKN_SHIELD_012_999	１０トントラックをも　吹きとばす 竜巻に　巻きこみつつ　猛毒の りんぷんで　とどめを　刺す。
ZKN_SHIELD_015_001	
ZKN_SHIELD_018_001	
ZKN_SHIELD_019_001	
ZKN_SHIELD_020_001	
ZKN_SHIELD_020_002	
ZKN_SHIELD_025_001	相棒の　帽子を　かぶっている。 たくさんの　地方を　いっしょに 冒険した　あかしだ。
ZKN_SHIELD_025_002	相棒の　帽子を　かぶっている。 ホウエン地方を　いっしょに 冒険した　あかし　なのだ。
ZKN_SHIELD_025_003	相棒の　帽子を　かぶっている。 シンオウ地方を　いっしょに 冒険した　あかし　なのだ。
ZKN_SHIELD_025_004	相棒の　帽子を　かぶっている。 イッシュ地方を　いっしょに 冒険した　あかし　なのだ。
ZKN_SHIELD_025_005	相棒の　帽子を　かぶっている。 カロス地方を　いっしょに 冒険した　あかし　なのだ。
ZKN_SHIELD_025_006	相棒の　帽子を　かぶっている。 アローラ地方を　いっしょに 冒険した　あかし　なのだ。
ZKN_SHIELD_025_007	相棒の　帽子を　かぶっている。 運命的な　出会いの たいせつな　あかし　なのだ。
ZKN_SHIELD_025_008	
ZKN_SHIELD_025_009	相棒の　帽子を　かぶっている。 いろんな　世界を　ともに　旅する たいせつな　あかし　なのだ。
ZKN_SHIELD_025_999	カミナリの　しっぽを　叩きつけると 落雷に　匹敵する　電圧と 電流が　相手を　つらぬく。
ZKN_SHIELD_026_001	しっぽに　乗って　サイコパワーで 浮遊しながら　星形に　作った １０万ボルトで　攻撃する。
ZKN_SHIELD_027_001	南の　島の　雪山に　棲む。 吹雪になると　雪の中で　伏せて 飛ばされないように　じっと　耐える。
ZKN_SHIELD_028_001	氷の　トゲが　朝日を　浴びて 輝く　姿を　見たいと　思い 雪山に　登る　人は　多い。
ZKN_SHIELD_037_001	顕微鏡で　頭や　しっぽの 巻き毛を　観察すると　氷の 粒が　わきだす　ようすが　わかる。
ZKN_SHIELD_038_001	雪山の　遭難者を　ふもとへ 導き　助けるが　山を　荒らす 不届き者には　容赦しない。
ZKN_SHIELD_050_001	３本の　ひげは　感情で 形を　変えるので　仲間同士の コミュニケーションに　役立つ。
ZKN_SHIELD_051_001	３匹は　とても　仲良し。 抜群の　コンビネーションで 強敵に　立ち向かい　倒す。
ZKN_SHIELD_052_001	プライドと　知能が　高い。 ずる賢く　立ちまわり　相手の 弱点を　執拗に　攻める。
ZKN_SHIELD_052_002	額の　小判は　より　黒いほど 硬く　仲間から　尊敬される。 勇猛で　恐れを　知らない。
ZKN_SHIELD_052_999	キョダイマックスの　パワーにより 胴体は　伸びに　伸びて　額の 小判は　大判に　変わった。
ZKN_SHIELD_053_001	高い　身体能力を　もつ うえに　卑劣な　戦いかたを するので　手に負えない　強さ。
ZKN_SHIELD_065_001	
ZKN_SHIELD_068_999	けた外れに　アップした　怪力で 困っている　大型船を　担ぎ 港まで　運んだことが　ある。
ZKN_SHIELD_074_001	
ZKN_SHIELD_075_001	
ZKN_SHIELD_076_001	
ZKN_SHIELD_077_001	瞳を　覗いて　心を　読む。 よこしまな　気持ちを　見つけると たちまち　姿を　消してしまう。
ZKN_SHIELD_078_001	勇猛果敢で　誇り　高い。 足先の　毛に　サイコパワーを ためて　軽やかに　森を　駆ける。
ZKN_SHIELD_079_001	ガラル地方にだけ　生息する 植物の　タネを　食べているため しっぽは　スパイシーな　味わいだ。
ZKN_SHIELD_080_001	
ZKN_SHIELD_080_002	噛みついている　シェルダーの　ベロを 握ると　巻貝の　先端から 猛毒の　液体を　撃ちだす。
ZKN_SHIELD_083_001	太く　長い　ガラルの　ネギを 使いこなす　うちに　独自の 姿に　変化した　カモネギ。
