~~~~~~~~~~~~~~~
Text File : monsname_deu.msbt
~~~~~~~~~~~~~~~
MONSNAME_000	Ei
ZKN_MOON_284_000	Seine Flügel und Fühler sind empfindlich gegen Feuchtigkeit. Nachdem es geregnet hat, streckt es sie gen Sonne, um sie zu trocknen.
ZKN_MOON_285_000	
ZKN_MOON_286_000	
ZKN_MOON_287_000	
ZKN_MOON_288_000	
ZKN_MOON_289_000	
ZKN_MOON_290_000	
ZKN_MOON_291_000	
ZKN_MOON_292_000	
ZKN_MOON_293_000	
ZKN_MOON_294_000	
ZKN_MOON_295_000	
ZKN_MOON_296_000	Seine Tage beginnen morgens mit Training. Es folgen Mittagessen und Mittagsschlaf. Danach wird wieder fleißig weitertrainiert.
ZKN_MOON_297_000	Hariyama ist stark genug, um mit einem einzigen Armschlag einen LKW durch die Luft zu wirbeln. Es misst gerne seine Kräfte mit anderen.
ZKN_MOON_298_000	
ZKN_MOON_299_000	Es nutzt sein starkes Magnetfeld, um Beute zu sich heranzuziehen. Ebenso zieht es Objekte aus Eisen an, um sich mit ihnen zu schützen.
ZKN_MOON_300_000	
ZKN_MOON_301_000	
ZKN_MOON_302_000	Es ist gefürchtet, da man sagt, es stehle die Seelen der Menschen, wenn seine Edelsteinaugen furchterregend funkeln.
ZKN_MOON_303_000	
ZKN_MOON_304_000	
ZKN_MOON_305_000	
ZKN_MOON_306_000	
ZKN_MOON_307_000	
ZKN_MOON_308_000	
ZKN_MOON_309_000	
ZKN_MOON_310_000	
ZKN_MOON_311_000	
ZKN_MOON_312_000	
ZKN_MOON_313_000	
ZKN_MOON_314_000	
ZKN_MOON_315_000	
ZKN_MOON_316_000	
ZKN_MOON_317_000	
ZKN_MOON_318_000	Wittert es auch nur einen Hauch von Blut, greift es im Schwarm seine Beute an. Alleine ist es hingegen ziemlich furchtsam.
ZKN_MOON_319_000	Tohaido hat eine traurige Vergangenheit: Seine Rückenflosse gilt als Delikatesse, weshalb es lange Zeit gnadenlos überfischt wurde.
ZKN_MOON_320_000	Es prustet Meerwasser aus den über seinen Augen liegenden Nasenlöchern hinaus. Außerdem frisst es täglich eine Tonne Lusardin.
ZKN_MOON_321_000	Es ist allein schon aufgrund seiner schieren Größe sehr beliebt. Wailord-Watching gilt vielerorts als beliebte Touristenattraktion.
ZKN_MOON_322_000	
ZKN_MOON_323_000	
ZKN_MOON_324_000	Erlöschen die Flammen in seinem Panzer, stirbt es. Will man es bei sich zu Hause halten, braucht man daher stets brennbares Material.
ZKN_MOON_325_000	
ZKN_MOON_326_000	
ZKN_MOON_327_000	Jedes Pandir hat ein einzigartiges Flecken- muster. Kleine, aber feine Unterschiede: eine wahre Freude für eingefleischte Fans.
ZKN_MOON_328_000	Es gräbt im Sand und zerquetscht dabei mit seinem gigantischen Kiefer störende Felsen. Sein Bau hat die Form eines Trichters.
ZKN_MOON_329_000	Um das Wachstum seiner Flügel zu fördern, schlürft es täglich große Mengen an Beute, die es zuvor in Säure aufgelöst hat.
ZKN_MOON_330_000	Da es sich stets im Zentrum des von ihm entfachten Sandsturms aufhält, bekommen Menschen es so gut wie nie zu Gesicht.
ZKN_MOON_331_000	
ZKN_MOON_332_000	
ZKN_MOON_333_000	
ZKN_MOON_334_000	
ZKN_MOON_335_000	
ZKN_MOON_336_000	
ZKN_MOON_337_000	
ZKN_MOON_338_000	
ZKN_MOON_339_000	Sein schleimiger Körper ist schwer zu greifen. Auf Volksfesten wetteifert man gar, wer mit bloßen Händen die meisten fangen kann.
ZKN_MOON_340_000	Man glaubt, der Anblick eines über die Wasseroberfläche springenden Welsar- Schwarms sei ein Vorbote für ein Erdbeben.
ZKN_MOON_341_000	
ZKN_MOON_342_000	
ZKN_MOON_343_000	
ZKN_MOON_344_000	
ZKN_MOON_345_000	
ZKN_MOON_346_000	
ZKN_MOON_347_000	
ZKN_MOON_348_000	
ZKN_MOON_349_000	Sein unvorteilhaftes Aussehen macht es zwar unbeliebt, doch seine erstaunliche Lebenskraft hat das Interesse der Forscher an ihm geweckt.
ZKN_MOON_350_000	Es lebt auf dem Grund von klaren, ungetrübten Seen. Zu Kriegszeiten taucht es empor, um die Menschen zu besänftigen.
ZKN_MOON_351_000	Seine Zellen reagieren empfindlich auf Temperatur und Feuchtigkeit, wodurch sich unweigerlich seine Gestalt verändert.
ZKN_MOON_352_000	
ZKN_MOON_353_000	
ZKN_MOON_354_000	
ZKN_MOON_355_000	
ZKN_MOON_356_000	
ZKN_MOON_357_000	
ZKN_MOON_358_000	
ZKN_MOON_359_000	Es heißt, Absol sei ein Unheilsbote, doch in Wahrheit hat es ein sanftes Wesen. Es warnt die Menschen vor drohenden Katastrophen.
ZKN_MOON_360_000	
ZKN_MOON_361_000	Schneppke kann nur in besonders kalten Gebieten leben. Selbst bei -100 ºC hopst es munter umher.
ZKN_MOON_362_000	Mit dem Eiseshauch aus seinem riesigen Mund friert es seine Beute augenblicklich ein, um sie dann genüsslich zu verspeisen.
ZKN_MOON_363_000	
ZKN_MOON_364_000	
ZKN_MOON_365_000	
ZKN_MOON_366_000	
ZKN_MOON_367_000	
ZKN_MOON_368_000	
ZKN_MOON_369_000	Es wurde zufällig auf einer Tiefsee-Expedition entdeckt. Es ernährt sich von Mikroorganismen, die es mit seinem zahnlosen Maul einsaugt.
ZKN_MOON_370_000	Da Liebiskus besonders bei Pärchen beliebt sind, findet man sie oft in Swimmingpools von Hotels für Frischvermählte.
ZKN_MOON_371_000	Es verteilt oft Kopfstöße mit seinem stahlharten Schädel. Grund ist offenbar der Frust darüber, dass es nicht fliegen kann.
ZKN_MOON_372_000	Es hält sich in den Tiefen einer Höhle versteckt, wo es weder trinkt noch isst. Niemand weiß so recht, wie es eigentlich überleben kann.
ZKN_MOON_373_000	Nun, da ihm Flügel gewachsen sind, zieht es seine Kreise am Himmel. Vor Freude spuckt es Flammen und hinterlässt eine Brandwüste.
ZKN_MOON_374_000	Es sendet magnetische Impulse aus, um Gegner zu sich heranzuziehen und sie dann mit den Krallen an seinem Hinterteil aufzuschlitzen.
ZKN_MOON_375_000	Es liebt Mineralien, die Magnetfelder erzeugen. Kein Wunder, dass es Nasgnet mit 100 km/h hinterherjagt.
ZKN_MOON_376_000	Es ging aus der Verschmelzung zweier Metang hervor. Dank vier Gehirnen und paralleler Daten- verarbeitung sind Berechnungen im Nu gelöst.
ZKN_MOON_377_000	
ZKN_MOON_378_000	
ZKN_MOON_379_000	
ZKN_MOON_380_000	
ZKN_MOON_381_000	
ZKN_MOON_382_000	
ZKN_MOON_383_000	
ZKN_MOON_384_000	
ZKN_MOON_385_000	
ZKN_MOON_386_000	
ZKN_MOON_387_000	
ZKN_MOON_388_000	
ZKN_MOON_389_000	
ZKN_MOON_390_000	
ZKN_MOON_391_000	
ZKN_MOON_392_000	
ZKN_MOON_393_000	
ZKN_MOON_394_000	
ZKN_MOON_395_000	
ZKN_MOON_396_000	
ZKN_MOON_397_000	
ZKN_MOON_398_000	
ZKN_MOON_399_000	
ZKN_MOON_400_000	
ZKN_MOON_401_000	
ZKN_MOON_402_000	
ZKN_MOON_403_000	
ZKN_MOON_404_000	
ZKN_MOON_405_000	
ZKN_MOON_406_000	
ZKN_MOON_407_000	
ZKN_MOON_408_000	In den Erdschichten, in denen Fossilien von Koknodon entdeckt werden, finden sich auch Überreste abgebrochener Bäume.
ZKN_MOON_409_000	Es ist die Weiterentwicklung eines fossilen Pokémon. Einmal entkam ein Rameidon und zerstörte per Kopfstoß ein ganzes Hochhaus.
ZKN_MOON_410_000	Man nimmt an, dass es dank seines gepanzerten Gesichts kaum Feinde hatte. Es lebte vor Urzeiten im Dschungel.
ZKN_MOON_411_000	Es lebte in denselben Gebieten wie Rameidon. Manche Fossilienfunde legen nahe, dass sie sich erbitterte Kämpfe geliefert haben.
ZKN_MOON_412_000	
ZKN_MOON_413_000	
ZKN_MOON_414_000	
ZKN_MOON_415_000	
ZKN_MOON_416_000	
ZKN_MOON_417_000	
ZKN_MOON_418_000	
ZKN_MOON_419_000	
ZKN_MOON_420_000	
ZKN_MOON_421_000	
ZKN_MOON_422_000	Fasst man es an, schmiert man sich mit lilafarbenem Schleim voll, der nicht abgeht, egal, wie oft man sich auch die Hände wäscht.
ZKN_MOON_423_000	Es ernährt sich hauptsächlich von Plankton, das man mit bloßem Auge nicht sehen kann. Es ist noch unklar, warum es an Land kommt.
ZKN_MOON_424_000	
ZKN_MOON_425_000	Wenn aus irgendeinem Grund sein Körper platzt, entweicht seine Seele mit einem Geräusch, das wie ein Schrei klingt.
ZKN_MOON_426_000	Bemerkt man einen in der Dämmerung driftenden Schwarm von Drifzepeli, verschwindet dieser auch wieder sogleich.
ZKN_MOON_427_000	
ZKN_MOON_428_000	
ZKN_MOON_429_000	Manche Leute suchen verzweifelt nach einem Traunmagil, weil es mit seinen Beschwörungen Liebeswünsche in Erfüllung gehen lassen kann.
ZKN_MOON_430_000	Untergebene Kramurx, die beim Beutefang versagen und Kramshef damit enttäuschen, jagt es bis ans Ende der Welt, um sie zu bestrafen.
ZKN_MOON_431_000	
ZKN_MOON_432_000	
ZKN_MOON_433_000	
ZKN_MOON_434_000	
ZKN_MOON_435_000	
ZKN_MOON_436_000	
ZKN_MOON_437_000	
ZKN_MOON_438_000	Überschüssiges Wasser in seinem Körper scheidet es über die Augen aus. Dieses ist vergleichbar mit dem Schweiß des Menschen.
ZKN_MOON_439_000	
ZKN_MOON_440_000	Es ist noch zu jung, um Eier zu legen. Als Ersatz sucht es nach runden, weißen Steinen.
ZKN_MOON_441_000	
ZKN_MOON_442_000	
ZKN_MOON_443_000	Es verbirgt sich in kleinen Höhlen, aus denen es herausspringt und vorbeilaufende Gegner beißt. Manchmal bricht dabei ein Zahn ab.
ZKN_MOON_444_000	Es liebt funkelnde Dinge. Edelsteine und gefangene Rocara nimmt es mit in sein Nest, um sich an ihrem Anblick zu weiden.
ZKN_MOON_445_000	Die beiden Fortsätze an seinem Kopf haben die Funktion eines Sensors. Mit ihnen kann es auch weit entfernte Beute aufspüren.
ZKN_MOON_446_000	Findet es essbar aussehende Dinge, liest es diese auf und verschlingt sie mit einem Happs. Deswegen steigt sein Gewicht von Tag zu Tag.
ZKN_MOON_447_000	Dieses junge Pokémon ist bereits so robust und willensstark, dass es die ganze Nacht hindurch rennen kann.
ZKN_MOON_448_000	Es kann aus 1 km Entfernung die Art und auch die Gefühle von Lebewesen erfassen. Es jagt im Rudel und manipuliert die Aura der Beute.
ZKN_MOON_449_000	
ZKN_MOON_450_000	
ZKN_MOON_451_000	
ZKN_MOON_452_000	
ZKN_MOON_453_000	
ZKN_MOON_454_000	
ZKN_MOON_455_000	
ZKN_MOON_456_000	Mit ihren beiden Flossen können sie hoch in die Luft springen. Über der Meeresoberfläche lauern jedoch Wingull.
ZKN_MOON_457_000	Dieses Tiefsee-Pokémon lebt am Meeresboden, über den es mit seinen Flossen krabbelt, um Starmie, seine Leibspeise, aufzuspüren.
ZKN_MOON_458_000	
ZKN_MOON_459_000	
ZKN_MOON_460_000	
ZKN_MOON_461_000	Sie leben in kalten Gebieten und ernähren sich in Alola hauptsächlich von Vulpix und Sandan. Ihre Beute teilen sie gerecht untereinander auf.
ZKN_MOON_462_000	Es heißt, dass es beim Herumfliegen mysteriöse Funkwellen aussende und unbekannte empfange.
ZKN_MOON_463_000	
ZKN_MOON_464_000	
ZKN_MOON_465_000	
ZKN_MOON_466_000	Wenn es sich aufregt, schlägt es sich kräftig auf die Brust. Bei jedem Schlag sprühen Funken und es ertönt ein Donnern.
ZKN_MOON_467_000	Aus den Enden seiner Arme feuert es 2 000 ºC heiße Feuerbälle ab. Dadurch verkohlen sie nach mehrmaligem Einsatz leicht.
ZKN_MOON_468_000	
ZKN_MOON_469_000	
ZKN_MOON_470_000	Junge Folipurba riechen stark nach frischem Gras, ältere hingegen verströmen den Geruch von herabgefallenem Laub.
ZKN_MOON_471_000	Es lässt sein Fell gefrieren und macht es dadurch so spitz wie Eiszapfen, mit denen es dann seine Beute attackiert.
ZKN_MOON_472_000	
ZKN_MOON_473_000	
ZKN_MOON_474_000	Eine neue Software sollte es zu interdimensionalen Reisen befähigen, doch seitdem verhält es sich seltsam.
ZKN_MOON_475_000	
ZKN_MOON_476_000	Sein Körper selbst bewegt sich nicht. Um Beute zu fangen, steuert es drei kleine Einheiten, die Mininasen genannt werden.
ZKN_MOON_477_000	
ZKN_MOON_478_000	Man sagt, die Seele einer in den Bergen verunglückten Frau sei in einen Eiszapfen gefahren. Es frisst am liebsten Männerseelen.
ZKN_MOON_479_000	
ZKN_MOON_480_000	
ZKN_MOON_481_000	
ZKN_MOON_482_000	
ZKN_MOON_483_000	
ZKN_MOON_484_000	
ZKN_MOON_485_000	
ZKN_MOON_486_000	
ZKN_MOON_487_000	
ZKN_MOON_488_000	
ZKN_MOON_489_000	
ZKN_MOON_490_000	
ZKN_MOON_491_000	
ZKN_MOON_492_000	
ZKN_MOON_493_000	
ZKN_MOON_494_000	
ZKN_MOON_495_000	
ZKN_MOON_496_000	
ZKN_MOON_497_000	
ZKN_MOON_498_000	
ZKN_MOON_499_000	
ZKN_MOON_500_000	
ZKN_MOON_501_000	
ZKN_MOON_502_000	
ZKN_MOON_503_000	
ZKN_MOON_504_000	
ZKN_MOON_505_000	
ZKN_MOON_506_000	Das Fell auf seinem Gesicht fungiert als Radar, mit dem es Gegner aufspürt.
ZKN_MOON_507_000	Es folgt geflissentlich den Befehlen seines Trainers. Auf jemanden, den es als unterlegen betrachtet, hört es jedoch nicht.
ZKN_MOON_508_000	Da es klug ist und keine Gefahr besteht, dass es Menschen angreift, geben Eltern ihre Kinder in seine Obhut.
ZKN_MOON_509_000	
ZKN_MOON_510_000	
ZKN_MOON_511_000	
ZKN_MOON_512_000	
ZKN_MOON_513_000	
ZKN_MOON_514_000	
ZKN_MOON_515_000	
ZKN_MOON_516_000	
ZKN_MOON_517_000	
ZKN_MOON_518_000	
ZKN_MOON_519_000	
ZKN_MOON_520_000	
ZKN_MOON_521_000	
ZKN_MOON_522_000	
ZKN_MOON_523_000	
ZKN_MOON_524_000	Die sechseckige Aushöhlung dient ihm als Ohr. Es bewegt sich immer auf Geräusche zu, fällt jedoch ratlos um, sobald diese verstummen.
ZKN_MOON_525_000	Es sucht in Höhlen nach Grundwasser. Da es Wasser nicht gut verträgt, leckt es dieses ganz behutsam auf.
ZKN_MOON_526_000	Es verfügt über gewaltige Stärke und ist deshalb bei Bauarbeitern sehr beliebt. Diese wählen es oft als Partner-Pokémon.
ZKN_MOON_527_000	
ZKN_MOON_528_000	
ZKN_MOON_529_000	
ZKN_MOON_530_000	
ZKN_MOON_531_000	
ZKN_MOON_532_000	
ZKN_MOON_533_000	
ZKN_MOON_534_000	
ZKN_MOON_535_000	
ZKN_MOON_536_000	
ZKN_MOON_537_000	
ZKN_MOON_538_000	
ZKN_MOON_539_000	
ZKN_MOON_540_000	
ZKN_MOON_541_000	
ZKN_MOON_542_000	
ZKN_MOON_543_000	
ZKN_MOON_544_000	
ZKN_MOON_545_000	
ZKN_MOON_546_000	Kissen und Bettdecken, die mit Watte von Waumboll gefüllt sind, gelten als Artikel von hoher Qualität, da sie leicht und luftig sind.
ZKN_MOON_547_000	Es reitet auf dem Wind, doch wenn dieser zu stark ist, wird die Watte an seinem Kopf abgerissen.
ZKN_MOON_548_000	Wenn man ab und zu seine Blätter schneidet, wächst sein Körper rund und prächtig heran.
ZKN_MOON_549_000	Sobald es einen Partner gefunden hat, verwelkt sein wunderschöner Blumenschmuck.
ZKN_MOON_550_000	
ZKN_MOON_551_000	Es verbirgt sich im Sand und wartet auf Beute, um sie von unten in die Beine zu beißen. Besonders gern frisst es Knacklion.
ZKN_MOON_552_000	Durch die spezielle Membran um seine Augen kann es seine Umgebung auch im Dunkeln deutlich sehen.
ZKN_MOON_553_000	Wenn es mit seinem mächtigen Kiefer zubeißt, zerteilt es seine Beute mit einer Drehung seines Körpers.
ZKN_MOON_554_000	
ZKN_MOON_555_000	
ZKN_MOON_556_000	
ZKN_MOON_557_000	
ZKN_MOON_558_000	
ZKN_MOON_559_000	
ZKN_MOON_560_000	
ZKN_MOON_561_000	
ZKN_MOON_562_000	
ZKN_MOON_563_000	
ZKN_MOON_564_000	Man sagt, es sei der Vorfahre der meisten Schildkröten-Pokémon. Es lebte vor etwa 100 Millionen Jahren im warmen Meer.
ZKN_MOON_565_000	Es ist sowohl im Meer als auch an Land unterwegs. Landlebende Beute schleift es ins Meer und erlegt sie dort.
ZKN_MOON_566_000	Es kann nicht fliegen. Seine Beute fängt es, indem es von hohen Bäumen gleitet.
ZKN_MOON_567_000	Es jagt in Gruppen. Sobald es die Beute in die Enge getrieben hat, stürzt sich ein Artgenosse aus der Luft auf sie.
ZKN_MOON_568_000	Wenn es sich mit Müll vollstopft, rülpst es giftige Gase. Wer diese unabsichtlich einatmet, muss sofort ins Krankenhaus.
ZKN_MOON_569_000	Einst haben sie sich explosionsartig in Alola ausgebreitet. Mit der Ankunft von Sleima hat ihr Bestand jedoch sehr rasch abgenommen.
ZKN_MOON_570_000	
ZKN_MOON_571_000	
ZKN_MOON_572_000	
ZKN_MOON_573_000	
ZKN_MOON_574_000	
ZKN_MOON_575_000	
ZKN_MOON_576_000	
ZKN_MOON_577_000	
ZKN_MOON_578_000	
ZKN_MOON_579_000	
ZKN_MOON_580_000	
ZKN_MOON_581_000	
ZKN_MOON_582_000	Wenn man es umarmt, fühlt es sich angenehm und kühl an. In heißen Regionen hat man daher gern ein Exemplar im Haus.
ZKN_MOON_583_000	Dieses Pokémon existiert seit der Eiszeit. Es friert seine Gegner mit Eiskörnern ein und zerschmettert sie dann mit einem Kopfstoß.
ZKN_MOON_584_000	Selbst wenn es einen seiner Köpfe verliert, kann es ohne besondere Probleme weiterleben. In seinem Inneren erzeugt es Schneewolken.
ZKN_MOON_585_000	
ZKN_MOON_586_000	
ZKN_MOON_587_000	Mit Strom röstet es Beeren und Käfer-Pokémon, bevor es sie frisst. Es lebt hauptsächlich in Baumhöhlen, die von Peppeck gemeißelt wurden.
ZKN_MOON_588_000	
ZKN_MOON_589_000	
ZKN_MOON_590_000	
ZKN_MOON_591_000	
ZKN_MOON_592_000	
ZKN_MOON_593_000	
ZKN_MOON_594_000	Es treibt durch den Ozean. Um Mamolida versammeln sich stets viele Wasser-Pokémon.
ZKN_MOON_595_000	
ZKN_MOON_596_000	
ZKN_MOON_597_000	
ZKN_MOON_598_000	
ZKN_MOON_599_000	
ZKN_MOON_600_000	
ZKN_MOON_601_000	
ZKN_MOON_602_000	
ZKN_MOON_603_000	
ZKN_MOON_604_000	
ZKN_MOON_605_000	
ZKN_MOON_606_000	
ZKN_MOON_607_000	
ZKN_MOON_608_000	
ZKN_MOON_609_000	
ZKN_MOON_610_000	
ZKN_MOON_611_000	
ZKN_MOON_612_000	
ZKN_MOON_613_000	
ZKN_MOON_614_000	
ZKN_MOON_615_000	
ZKN_MOON_616_000	
ZKN_MOON_617_000	
ZKN_MOON_618_000	
ZKN_MOON_619_000	
ZKN_MOON_620_000	
ZKN_MOON_621_000	
ZKN_MOON_622_000	
ZKN_MOON_623_000	
ZKN_MOON_624_000	
ZKN_MOON_625_000	
ZKN_MOON_626_000	
ZKN_MOON_627_000	Mit seinen scharfen Fängen packt es seine Beute und pickt danach. Generell ist es ein Fleischfresser, es isst aber auch Beeren.
ZKN_MOON_628_000	Als die Menschen einst ihren Lebensraum bedrohten, schlossen sich alle Washakwil zusammen und bekämpften sie.
ZKN_MOON_629_000	Dieses Pokémon ist noch sehr verspielt. Seine Flügel sind noch zu klein zum Fliegen, es kann sich also nur hüpfend fortbewegen.
ZKN_MOON_630_000	Es überblickt das Areal aus der Luft und stürzt sich auf geschwächte Pokémon. Tragosso ist seine bevorzugte Beute.
ZKN_MOON_631_000	
ZKN_MOON_632_000	
ZKN_MOON_633_000	
ZKN_MOON_634_000	
ZKN_MOON_635_000	
ZKN_MOON_636_000	
ZKN_MOON_637_000	
ZKN_MOON_638_000	
ZKN_MOON_639_000	
ZKN_MOON_640_000	
ZKN_MOON_641_000	
ZKN_MOON_642_000	
ZKN_MOON_643_000	
ZKN_MOON_644_000	
ZKN_MOON_645_000	
ZKN_MOON_646_000	
ZKN_MOON_647_000	
ZKN_MOON_648_000	
ZKN_MOON_649_000	
ZKN_MOON_650_000	
ZKN_MOON_651_000	
ZKN_MOON_652_000	
ZKN_MOON_653_000	
ZKN_MOON_654_000	
ZKN_MOON_655_000	
ZKN_MOON_656_000	
ZKN_MOON_657_000	
ZKN_MOON_658_000	
ZKN_MOON_659_000	
ZKN_MOON_660_000	
ZKN_MOON_661_000	Ist es aufgeregt, steigt seine Körpertemperatur auf das Doppelte an und seine Hormone spielen verrückt.
ZKN_MOON_662_000	Sein Revier hat einen Radius von mehreren Kilometern. Das Eindringen anderer Dartignis wird nicht geduldet.
ZKN_MOON_663_000	Bei bis zu 500 km/h sprüht es im Flug Funken aus den Zwischenräumen seines Gefieders und stürzt sich schnurstracks auf seine Beute.
ZKN_MOON_664_000	
ZKN_MOON_665_000	
ZKN_MOON_666_000	
ZKN_MOON_667_000	
ZKN_MOON_668_000	
ZKN_MOON_669_000	
ZKN_MOON_670_000	
ZKN_MOON_671_000	
ZKN_MOON_672_000	
ZKN_MOON_673_000	
ZKN_MOON_674_000	Das Kauen auf einem Blatt ist sein Marken- zeichen. Dieses sehr ungezogene Pokémon dürfte frischgebackene Trainer überfordern.
ZKN_MOON_675_000	Mit seinem Blatt erspürt es die Bewegungen des Gegners. Es ist sehr grob und streitlustig, hält aber stets zu seinen Artgenossen.
ZKN_MOON_676_000	
ZKN_MOON_677_000	
ZKN_MOON_678_000	
ZKN_MOON_679_000	
ZKN_MOON_680_000	
ZKN_MOON_681_000	
ZKN_MOON_682_000	
ZKN_MOON_683_000	
ZKN_MOON_684_000	
ZKN_MOON_685_000	
ZKN_MOON_686_000	
ZKN_MOON_687_000	
ZKN_MOON_688_000	
ZKN_MOON_689_000	
ZKN_MOON_690_000	
ZKN_MOON_691_000	
ZKN_MOON_692_000	
ZKN_MOON_693_000	
ZKN_MOON_694_000	
ZKN_MOON_695_000	
ZKN_MOON_696_000	
ZKN_MOON_697_000	
ZKN_MOON_698_000	
ZKN_MOON_699_000	
ZKN_MOON_700_000	Hat es Beute entdeckt, wedelt es mit seinen bandförmigen Fühlern, um diese abzulenken. Bei Erfolg stürzt es sich auf sie.
ZKN_MOON_701_000	
ZKN_MOON_702_000	
ZKN_MOON_703_000	Der Edelstein, der in seinem Körper steckt, ist zwar recht gewöhnlich, aber da er schön funkelt, ist das Pokémon trotzdem sehr beliebt.
ZKN_MOON_704_000	Sein Körper ist von einer schleimigen Schutz- schicht umhüllt, die voller Bakterien steckt. Nach dem Anfassen also Hände waschen!
ZKN_MOON_705_000	Da es keine Zähne hat, sondert es einen alles zersetzenden Schleim auf seine Beute ab. Danach schlürft es diese genüsslich auf.
ZKN_MOON_706_000	Wer dieses Pokémon nicht ernst nimmt, bekommt es mit seinen Fühlern zu tun oder wird von seinem Schwanz umgehauen.
ZKN_MOON_707_000	Seinen Fortsatz steckt es gerne in metallene Zwischenräume, um Metall-Ionen abzusaugen. Sammelt aus unerfindlichen Gründen Schlüssel.
ZKN_MOON_708_000	Röstet man seine grünen Blätter, lässt sich daraus ein Tee kochen, der gegen sämtliche Krankheiten helfen soll.
ZKN_MOON_709_000	Es nutzt seine Wurzeln als Nervensystem und kontrolliert so andere Bäume. Wer einen Baum im Wald eines Trombork fällt, wird tödlich verflucht.
ZKN_MOON_710_000	
ZKN_MOON_711_000	
ZKN_MOON_712_000	
ZKN_MOON_713_000	
ZKN_MOON_714_000	
ZKN_MOON_715_000	
ZKN_MOON_716_000	
ZKN_MOON_717_000	
ZKN_MOON_718_000	Man nimmt an, dass es das Ökosystem beobachtet und über geheime Kräfte verfügt.
ZKN_MOON_719_000	
ZKN_MOON_720_000	
ZKN_MOON_721_000	
ZKN_MOON_722_000	Nachdem es sich seinem Feind lautlos im Gleitflug genähert hat, wird dieser mit heftigen Tritten völlig überrascht.
ZKN_MOON_723_000	Es wirft „Flügelklingen“ genannte messerscharfe Federn nach Feind und Beute. Dabei erreicht es eine nahezu hundertprozentige Trefferquote.
ZKN_MOON_724_000	Im Grunde ein vorsichtiges und gelassenes Pokémon, das jedoch in wahnsinnige Panik verfällt, wenn es überrascht wird.
ZKN_MOON_725_000	Es zeigt nie seine Gefühle und ist am liebsten allein. Sein Zutrauen zu gewinnen, kann einige Zeit in Anspruch nehmen.
ZKN_MOON_726_000	Dieses Pokémon ist sehr stolz auf seine starken Vorderbeine. Außerdem kann es mit nur einem Schlag eine Eisenstange verbiegen.
ZKN_MOON_727_000	Nach einer Reihe heftiger Schläge und Tritte schießt es Feuer aus seinem Bauchnabel, um dem Gegner den Garaus zu machen.
ZKN_MOON_728_000	Es kontrolliert Wasserblasen. Um eine große Blase zu erschaffen, muss es unermüdlich üben.
ZKN_MOON_729_000	Fühlt sich anderen sehr verbunden. Wenn sein Trainer schlechte Laune hat, muntert es ihn mit einem Tänzchen auf.
ZKN_MOON_730_000	Es kämpft unter vollem Einsatz seiner Gesangs- stimme. Zu den Aufgaben seines Trainers zählen somit Pflege und Schonung der Stimmbänder.
