~~~~~~~~~~~~~~~
Text File : itemname_fra.msbt
~~~~~~~~~~~~~~~
ITEMNAME_000	Aucun objet
ZKN_SUN_792_000	On suppose que c'est l'évolution de Cosmog lorsqu'il s'agit d'une femelle. Son troisième œil apparaît quand il s'envole vers un autre monde.
ZKN_SUN_793_000	L'une des mystérieuses Ultra-Chimères. On l'aurait vue parasiter des gens en pleine rue, les rendant extrêmement violents.
ZKN_SUN_794_000	Personne ne sait si cette Ultra-Chimère venue d'un autre monde montre ses muscles pour être admirée ou pour intimider ceux qu'elle rencontre.
ZKN_SUN_795_000	L'une des dangereuses Ultra-Chimères. On l'aurait aperçue en train de courir à une vitesse prodigieuse.
ZKN_SUN_796_000	L'une des mystérieuses Ultra-Chimères. On l'aurait vue émettre une formidable quantité d'électricité autour d'elle.
ZKN_SUN_797_000	Une Ultra-Chimère qui a traversé l'Ultra-Brèche. On l'aurait aperçue parcourir le ciel à grande vitesse.
ZKN_SUN_798_000	Une Ultra-Chimère venue de l'Ultra-Brèche. Elle ne semble pas agressive, bien que son corps tout entier soit une arme tranchante.
ZKN_SUN_799_000	Une espèce d'Ultra-Chimère. On l'aurait aperçue dévorant des montagnes et des gratte-ciel.
ZKN_SUN_800_000	Une créature endormie sous terre. On suppose qu'il s'agit d'une Ultra-Chimère et qu'elle serait venue d'un autre monde, il y a bien longtemps.
ZKN_SUN_801_000	Ce Pokémon a été créé de toutes pièces il y a 500 ans. Il comprend ce qu'on lui dit, mais il n'est pas doué de parole.
ZKN_SUN_802_000	Il dissimule son apparence aux autres en se tapissant dans l'ombre. Son existence pourrait se révéler n'être qu'une fable.
ZKN_SUN_803_000	
ZKN_SUN_003_001	
ZKN_SUN_006_001	
ZKN_SUN_006_002	
ZKN_SUN_009_001	
ZKN_SUN_015_001	
ZKN_SUN_018_001	
ZKN_SUN_019_001	Avec ses incisives, il peut ronger les portes des maisons pour s'y introduire. Ses moustaches vibrent pour détecter la nourriture à dérober.
ZKN_SUN_020_001	Il rassemble des bandes de Rattata sous son autorité. Chaque bande a son territoire où les membres se disputent la nourriture.
ZKN_SUN_020_002	
ZKN_SUN_025_001	Ce Pikachu hors du commun ne se sépare pas de la casquette de son Dresseur, qu'il considère comme son partenaire.
ZKN_SUN_025_002	Ce Pikachu hors du commun ne se sépare pas de la casquette de son Dresseur, qu'il considère comme son partenaire.
ZKN_SUN_025_003	Ce Pikachu hors du commun ne se sépare pas de la casquette de son Dresseur, qu'il considère comme son partenaire.
ZKN_SUN_025_004	Ce Pikachu hors du commun ne se sépare pas de la casquette de son Dresseur, qu'il considère comme son partenaire.
ZKN_SUN_025_005	Ce Pikachu hors du commun ne se sépare pas de la casquette de son Dresseur, qu'il considère comme son partenaire.
ZKN_SUN_025_006	Ce Pikachu hors du commun ne se sépare pas de la casquette de son Dresseur, qu'il considère comme son partenaire.
ZKN_SUN_026_001	Cette évolution ne se produit qu'à Alola. Les scientifiques pensent que la nourriture en est la cause.
ZKN_SUN_027_001	Il vit dans les montagnes enneigées. Sa carapace d'acier est très solide, mais elle est trop rigide pour qu'il puisse entièrement se rouler en boule.
ZKN_SUN_028_001	Cette espèce a fui une éruption volcanique et s'est installée sur des pentes enneigées. Elle fend la neige en projetant des flocons.
ZKN_SUN_037_001	La température de son souffle descend à -50 ºC. Les anciens d'Alola l'appellent encore par son ancien nom : « Ke'oke'o ».
ZKN_SUN_038_001	Il fait de petites boules de glace avec sa fourrure et en canarde son adversaire. Quand il s'énerve, il peut le congeler sur place.
ZKN_SUN_050_001	L'épi doré qui pousse sur sa tête est une mutation. Il communique avec ses congénères en oscillant doucement.
ZKN_SUN_051_001	Sa chevelure d'or étincelante lui permet de protéger son corps. On dit que ramasser ses cheveux tombés au sol porte malheur.
ZKN_SUN_052_001	Il ne s'agit pas d'un Pokémon natif d'Alola. Après y avoir été introduit par l'Homme, il est revenu à l'état sauvage. Il est intelligent et très fier.
ZKN_SUN_053_001	Un Pokémon très populaire à Alola grâce à son visage rond et son pelage plus doux que le plus raffiné des velours.
ZKN_SUN_065_001	La Méga-Évolution a utilisé tout ce qui lui restait de force pour accentuer ses pouvoirs psychiques. Il a même perdu du muscle.
ZKN_SUN_074_001	Son corps est fait de pierre magnétique. De la poussière métallique recouvre les parties où le magnétisme est le plus fort.
ZKN_SUN_075_001	Ses pierres préférées sont les dravites. Ingérées, elles se transforment en cristaux et apparaissent à la surface de son corps.
ZKN_SUN_076_001	Il projette des pierres chargées d'électricité. Il suffit qu'elles effleurent leur cible pour que celle-ci perde connaissance.
ZKN_SUN_080_001	Toute l'énergie de la Méga-Évolution a été détournée au profit du Kokiyas de sa queue, qui n'a fait qu'une bouchée du Ramoloss.
ZKN_SUN_088_001	Les Tadmorv ont été introduits pour régler le problème des ordures à Alola. Personne ne sait pourquoi ils ont pris cette apparence.
ZKN_SUN_089_001	Ses vives couleurs sont dues aux réactions chimiques produites continuellement par les ordures qu'il a ingérées.
ZKN_SUN_094_001	Certains disent que le lien invisible qui relie Ectoplasma à un être vivant ne se crée qu'avec celui qu'il a choisi comme proie.
ZKN_SUN_103_001	Le climat idéal d'Alola a permis à ce Pokémon de révéler sa véritable apparence. Les habitants n'en sont pas peu fiers.
ZKN_SUN_105_001	L'os qu'il tient dans la main appartenait à sa mère. Les regrets de celle-ci se sont mués en flammes qui le protègent par-delà la mort.
ZKN_SUN_115_001	C'est grâce à la fierté d'une mère qui voit son enfant grandir que Méga-Kangourex est si fort.
ZKN_SUN_127_001	La Méga-Évolution le maintient excité en permanence. Il embroche ses ennemis sur ses pinces avant de les déchirer en deux.
ZKN_SUN_130_001	La Méga-Évolution a endommagé son cerveau. Il ne lui reste donc plus que l'instinct sauvage de tout réduire en cendres.
ZKN_SUN_142_001	Une partie de son corps est devenue pierreuse. Certains scientifiques pensent qu'il s'agit là de la véritable apparence du Ptéra préhistorique.
ZKN_SUN_150_001	
ZKN_SUN_150_002	
ZKN_SUN_181_001	
ZKN_SUN_201_001	
ZKN_SUN_201_002	
ZKN_SUN_201_003	
ZKN_SUN_201_004	
ZKN_SUN_201_005	
ZKN_SUN_201_006	
ZKN_SUN_201_007	
ZKN_SUN_201_008	
ZKN_SUN_201_009	
ZKN_SUN_201_010	
ZKN_SUN_201_011	
ZKN_SUN_201_012	
ZKN_SUN_201_013	
ZKN_SUN_201_014	
ZKN_SUN_201_015	
ZKN_SUN_201_016	
ZKN_SUN_201_017	
ZKN_SUN_201_018	
ZKN_SUN_201_019	
ZKN_SUN_201_020	
ZKN_SUN_201_021	
ZKN_SUN_201_022	
ZKN_SUN_201_023	
ZKN_SUN_201_024	
ZKN_SUN_201_025	
ZKN_SUN_201_026	
ZKN_SUN_201_027	
ZKN_SUN_208_001	
ZKN_SUN_212_001	Son énergie surpuissante déborde. Il lui est difficile de combattre pendant de longues périodes.
ZKN_SUN_214_001	
ZKN_SUN_229_001	
ZKN_SUN_248_001	
ZKN_SUN_254_001	
ZKN_SUN_257_001	
ZKN_SUN_260_001	
ZKN_SUN_282_001	
ZKN_SUN_302_001	La Méga-Évolution a fait grossir le joyau sur sa poitrine. Il peut maintenant renvoyer n'importe quelle attaque.
ZKN_SUN_303_001	
ZKN_SUN_306_001	
ZKN_SUN_308_001	
ZKN_SUN_310_001	
ZKN_SUN_319_001	Les épines de sa tête sont des dents qui se sont transformées. Si elles s'abîment ou se brisent, elles repoussent comme neuves.
ZKN_SUN_323_001	
ZKN_SUN_334_001	
ZKN_SUN_351_001	Morphéo prend cette apparence les jours ensoleillés. Attention à ne pas le toucher dans cet état, car sa peau est très chaude.
ZKN_SUN_351_002	Morphéo prend cette apparence les jours de pluie. Si l'on presse son corps dans cet état, un peu d'eau s'en échappe, comme d'une éponge.
ZKN_SUN_351_003	Morphéo prend cette apparence les jours de neige. Son corps est alors froid comme de la glace, à environ -5 ºC.
ZKN_SUN_354_001	
ZKN_SUN_359_001	Il projette une aura intimidante sur ses ennemis en agitant ses poils hérissés comme s'il s'agissait d'ailes.
ZKN_SUN_362_001	Le surplus d'énergie de la Méga-Évolution s'est déversé par sa bouche et a démis sa mâchoire. Il projette en continu un puissant blizzard.
ZKN_SUN_373_001	Son aile tranchante comme une lame découpe tous ceux qui se dressent sur son chemin, sans toutefois ralentir son vol.
ZKN_SUN_376_001	Il s'agit de la fusion d'un Métalosse, d'un Métang et de deux Terhal.
ZKN_SUN_380_001	
ZKN_SUN_381_001	
ZKN_SUN_382_001	
ZKN_SUN_383_001	
ZKN_SUN_384_001	
ZKN_SUN_386_001	
ZKN_SUN_386_002	
ZKN_SUN_386_003	
ZKN_SUN_412_001	
ZKN_SUN_412_002	
ZKN_SUN_413_001	
ZKN_SUN_413_002	
ZKN_SUN_421_001	
ZKN_SUN_422_001	Il mange le plancton marin. Plus les eaux qu'il habite sont pures, plus sa couleur est vive.
ZKN_SUN_423_001	Une équipe de scientifiques voyage à travers les océans pour trouver des Tritosor de couleurs encore inconnues.
ZKN_SUN_428_001	
ZKN_SUN_445_001	Le soudain influx d'énergie a transformé les ailerons de ses bras en énormes faux tranchantes.
ZKN_SUN_448_001	L'énergie de la Méga-Évolution s'est mélangée à son aura. Ensemble, elles ont coulé sur son corps et y ont laissé des traces noires.
ZKN_SUN_460_001	
ZKN_SUN_475_001	
ZKN_SUN_479_001	
ZKN_SUN_479_002	
ZKN_SUN_479_003	
ZKN_SUN_479_004	
ZKN_SUN_479_005	
ZKN_SUN_487_001	
ZKN_SUN_492_001	
ZKN_SUN_493_001	
ZKN_SUN_493_002	
ZKN_SUN_493_003	
ZKN_SUN_493_004	
ZKN_SUN_493_005	
ZKN_SUN_493_006	
ZKN_SUN_493_007	
ZKN_SUN_493_008	
ZKN_SUN_493_009	
ZKN_SUN_493_010	
ZKN_SUN_493_011	
ZKN_SUN_493_012	
ZKN_SUN_493_013	
ZKN_SUN_493_014	
ZKN_SUN_493_015	
ZKN_SUN_493_016	
ZKN_SUN_493_017	
ZKN_SUN_531_001	
ZKN_SUN_550_001	
ZKN_SUN_555_001	
ZKN_SUN_585_001	
ZKN_SUN_585_002	
ZKN_SUN_585_003	
ZKN_SUN_586_001	
ZKN_SUN_586_002	
ZKN_SUN_586_003	
ZKN_SUN_641_001	
ZKN_SUN_642_001	
ZKN_SUN_645_001	
ZKN_SUN_646_001	
ZKN_SUN_646_002	
ZKN_SUN_647_001	
ZKN_SUN_648_001	
ZKN_SUN_649_001	
ZKN_SUN_649_002	
ZKN_SUN_649_003	
ZKN_SUN_649_004	
ZKN_SUN_658_001	
ZKN_SUN_658_002	
ZKN_SUN_666_001	
ZKN_SUN_666_002	
ZKN_SUN_666_003	
ZKN_SUN_666_004	
ZKN_SUN_666_005	
ZKN_SUN_666_006	
ZKN_SUN_666_007	
ZKN_SUN_666_008	
ZKN_SUN_666_009	
ZKN_SUN_666_010	
ZKN_SUN_666_011	
ZKN_SUN_666_012	
ZKN_SUN_666_013	
ZKN_SUN_666_014	
ZKN_SUN_666_015	
ZKN_SUN_666_016	
ZKN_SUN_666_017	
ZKN_SUN_666_018	
ZKN_SUN_666_019	
ZKN_SUN_669_001	
ZKN_SUN_669_002	
ZKN_SUN_669_003	
ZKN_SUN_669_004	
ZKN_SUN_670_001	
ZKN_SUN_670_002	
ZKN_SUN_670_003	
ZKN_SUN_670_004	
ZKN_SUN_670_005	
ZKN_SUN_671_001	
ZKN_SUN_671_002	
ZKN_SUN_671_003	
ZKN_SUN_671_004	
ZKN_SUN_676_001	
ZKN_SUN_676_002	
ZKN_SUN_676_003	
ZKN_SUN_676_004	
ZKN_SUN_676_005	
ZKN_SUN_676_006	
ZKN_SUN_676_007	
ZKN_SUN_676_008	
ZKN_SUN_676_009	
ZKN_SUN_678_001	
ZKN_SUN_681_001	
ZKN_SUN_710_001	
ZKN_SUN_710_002	
ZKN_SUN_710_003	
ZKN_SUN_711_001	
ZKN_SUN_711_002	
ZKN_SUN_711_003	
ZKN_SUN_716_001	
ZKN_SUN_718_001	Ses griffes acérées déchirent ses adversaires. Il ne peut pas conserver cette forme longtemps, et se délite après un certain temps.
ZKN_SUN_718_002	Ses griffes acérées déchirent ses adversaires. Il ne peut pas conserver cette forme longtemps, et se délite après un certain temps.
ZKN_SUN_718_003	La forme que Zygarde prend lorsqu'il rassemble 50 % de ses Cellules. Il désintègre sans merci tout ennemi qui ose s'opposer à lui.
ZKN_SUN_718_004	Sous cette apparence, Zygarde libère toute sa puissance pour soumettre quiconque ose menacer l'écosystème.
ZKN_SUN_719_001	
ZKN_SUN_720_001	
ZKN_SUN_735_001	
ZKN_SUN_738_001	
ZKN_SUN_741_001	Après avoir bu du Nectar Jaune, Plumeline engage une danse vive et joyeuse qui électrise le cœur de ses ennemis.
ZKN_SUN_741_002	Il se relaxe en se déhanchant lentement. Cela lui permet d'accumuler de l'énergie psychique, qu'il déverse sur le premier ennemi qu'il trouve.
ZKN_SUN_741_003	Après avoir bu du Nectar Mauve, Plumeline engage une élégante danse qui emporte ses ennemis corps et âme vers l'autre monde.
ZKN_SUN_745_001	Il est d'autant plus combatif qu'il affronte un adversaire puissant. Il déploie toutes ses forces dans la bataille et oublie son instinct de survie.
ZKN_SUN_746_001	Les chétifs petits Froussardine joignent leurs forces pour devenir un démon des mers surpuissant, redouté de tous.
ZKN_SUN_754_001	
ZKN_SUN_758_001	
ZKN_SUN_773_001	Il est parvenu à détruire le masque qui le restreignait. Il peut maintenant changer de type en équipant des mémoires spécifiques.
ZKN_SUN_773_002	Il est parvenu à détruire le masque qui le restreignait. Il peut maintenant changer de type en équipant des mémoires spécifiques.
ZKN_SUN_773_003	Il est parvenu à détruire le masque qui le restreignait. Il peut maintenant changer de type en équipant des mémoires spécifiques.
ZKN_SUN_773_004	Il est parvenu à détruire le masque qui le restreignait. Il peut maintenant changer de type en équipant des mémoires spécifiques.
ZKN_SUN_773_005	Il est parvenu à détruire le masque qui le restreignait. Il peut maintenant changer de type en équipant des mémoires spécifiques.
ZKN_SUN_773_006	Il est parvenu à détruire le masque qui le restreignait. Il peut maintenant changer de type en équipant des mémoires spécifiques.
ZKN_SUN_773_007	Il est parvenu à détruire le masque qui le restreignait. Il peut maintenant changer de type en équipant des mémoires spécifiques.
ZKN_SUN_773_008	Il est parvenu à détruire le masque qui le restreignait. Il peut maintenant changer de type en équipant des mémoires spécifiques.
ZKN_SUN_773_009	Il est parvenu à détruire le masque qui le restreignait. Il peut maintenant changer de type en équipant des mémoires spécifiques.
ZKN_SUN_773_010	Il est parvenu à détruire le masque qui le restreignait. Il peut maintenant changer de type en équipant des mémoires spécifiques.
ZKN_SUN_773_011	Il est parvenu à détruire le masque qui le restreignait. Il peut maintenant changer de type en équipant des mémoires spécifiques.
ZKN_SUN_773_012	Il est parvenu à détruire le masque qui le restreignait. Il peut maintenant changer de type en équipant des mémoires spécifiques.
ZKN_SUN_773_013	Il est parvenu à détruire le masque qui le restreignait. Il peut maintenant changer de type en équipant des mémoires spécifiques.
ZKN_SUN_773_014	Il est parvenu à détruire le masque qui le restreignait. Il peut maintenant changer de type en équipant des mémoires spécifiques.
ZKN_SUN_773_015	Il est parvenu à détruire le masque qui le restreignait. Il peut maintenant changer de type en équipant des mémoires spécifiques.
ZKN_SUN_773_016	Il est parvenu à détruire le masque qui le restreignait. Il peut maintenant changer de type en équipant des mémoires spécifiques.
ZKN_SUN_773_017	Il est parvenu à détruire le masque qui le restreignait. Il peut maintenant changer de type en équipant des mémoires spécifiques.
ZKN_SUN_774_001	
ZKN_SUN_774_002	
ZKN_SUN_774_003	
ZKN_SUN_774_004	
ZKN_SUN_774_005	
ZKN_SUN_774_006	
ZKN_SUN_774_007	Il mange la poussière flottant dans l'atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.
ZKN_SUN_774_008	Il mange la poussière flottant dans l'atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.
ZKN_SUN_774_009	Il mange la poussière flottant dans l'atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.
ZKN_SUN_774_010	Il mange la poussière flottant dans l'atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.
ZKN_SUN_774_011	Il mange la poussière flottant dans l'atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.
ZKN_SUN_774_012	Il mange la poussière flottant dans l'atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.
ZKN_SUN_774_013	Il mange la poussière flottant dans l'atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.
ZKN_SUN_778_001	Tous ces efforts pour se déguiser réduits à néant ! Il n'a probablement pas eu mal, mais il doit être bien triste.
ZKN_SUN_778_002	
ZKN_SUN_778_003	
ZKN_SUN_784_001	
ZKN_SUN_801_001	Il s'agit de Magearna tel qu'il était il y a 500 ans, lorsqu'il fut offert à la fille du roi.

~~~~~~~~~~~~~~~
Text File : zukan_comment_sword_fra.msbt
~~~~~~~~~~~~~~~
ZKN_SWORD_000_000	
ZKN_SWORD_001_000	Il y a une graine sur son dos depuis sa naissance. Elle grossit un peu chaque jour.
ZKN_SWORD_002_000	Son bulbe dorsal est devenu si gros qu'il ne peut plus se tenir sur ses pattes postérieures.
ZKN_SWORD_003_000	Sa plante donne une grosse fleur quand elle absorbe les rayons du soleil. Il est toujours à la recherche des endroits les plus ensoleillés.
ZKN_SWORD_004_000	Il préfère ce qui est chaud. En cas de pluie, de la vapeur se forme autour de sa queue.
ZKN_SWORD_005_000	Il est très brutal. En combat, il se sert de ses griffes acérées et de sa queue enflammée pour mettre en pièces ses adversaires.
ZKN_SWORD_006_000	Son souffle brûlant peut faire fondre la roche. Il est parfois la cause d'incendies de forêt.
ZKN_SWORD_007_000	Quand il rentre son cou dans sa carapace, il peut projeter de l'eau à haute pression.
ZKN_SWORD_008_000	Il est considéré comme un symbole de longévité. On reconnaît les spécimens les plus âgés à la mousse qui pousse sur leur carapace.
ZKN_SWORD_009_000	Il écrase ses adversaires de tout son poids pour leur faire perdre connaissance. Il rentre dans sa carapace s'il se sent en danger.
ZKN_SWORD_010_000	Pour se protéger, il émet par ses antennes une odeur nauséabonde qui fait fuir ses ennemis.
ZKN_SWORD_011_000	En attendant sa prochaine évolution, il ne peut que durcir sa carapace et rester immobile pour éviter de se faire attaquer.
ZKN_SWORD_012_000	En combat, il bat des ailes très rapidement pour projeter de la poudre toxique sur ses ennemis.
ZKN_SWORD_013_000	
ZKN_SWORD_014_000	
ZKN_SWORD_015_000	
ZKN_SWORD_016_000	
ZKN_SWORD_017_000	
ZKN_SWORD_018_000	
ZKN_SWORD_019_000	
ZKN_SWORD_020_000	
ZKN_SWORD_021_000	
ZKN_SWORD_022_000	
ZKN_SWORD_023_000	
ZKN_SWORD_024_000	
ZKN_SWORD_025_000	Plus la puissance électrique de Pikachu est élevée, plus les poches de ses joues sont extensibles.
ZKN_SWORD_026_000	Sa longue queue agit comme une prise de terre qui l'empêche d'être affecté par le courant à haute tension accumulé dans son corps.
ZKN_SWORD_027_000	Il aime se rouler dans le sable des zones désertiques pour se débarrasser des traces de terre et d'humidité qui lui collent à la peau.
