~~~~~~~~~~~~~~~
Text File : itemname_tch.msbt
~~~~~~~~~~~~~~~
ITEMNAME_000	無
ZKN_LETSGO_056_000	體態輕盈的牠居住在樹上。 常因為一些小事而生氣， 往身邊的東西飛撲過去。
ZKN_LETSGO_057_000	只有當誰都不在身邊的時候 才會停止生氣。然而要看到牠 不生氣的樣子是很困難的。
ZKN_LETSGO_058_000	雖然性情友善容易親近， 但當敵人侵入自己的地盤時， 會朝著敵人放聲大吼。
ZKN_LETSGO_059_000	東洋古老傳說中的寶可夢。 御風而行般的輕靈姿態 吸引了許多人對牠著迷。
ZKN_LETSGO_060_000	漩渦花紋的方向似乎會 依出生的地方而不同。 比起步行更擅長游泳。
ZKN_LETSGO_061_000	遭到襲擊時會利用肚子 上的漩渦圖案催眠對手， 然後趁機逃跑。
ZKN_LETSGO_062_000	會用全身上下強而有力的肌肉 來游泳，就算對手是世界級的 游泳選手也能輕鬆超越。
ZKN_LETSGO_063_000	每天要睡18個小時。 有危險逼近時，就算在睡夢中 也能用瞬間移動來逃走。
ZKN_LETSGO_064_000	當勇基拉來到附近時， 似乎會發生時鐘倒著轉 之類的奇怪現象。
ZKN_LETSGO_065_000	能夠記下一切的事物。 頭腦很聰明，不會忘記 自己經驗過的任何一件事。
ZKN_LETSGO_066_000	身體雖小但力氣很大。 此外還精通各種格鬥技， 實力十分堅強。
ZKN_LETSGO_067_000	當腰上那條限制力量的 腰帶解開時，豪力的氣勢 將會變得無人能擋。
ZKN_LETSGO_068_000	每隻手臂都有著足以推動 一座山的力量，會用４隻手臂 使出威力驚人的拳擊。
ZKN_LETSGO_069_000	喜歡高溫多濕的環境。 會利用藤蔓捕捉小蟲 當成自己的食物。
ZKN_LETSGO_070_000	肚子餓的時候會把周圍 會動的東西全都吞下去， 然後用溶解液致其於死地。
ZKN_LETSGO_071_000	會用花蜜的香氣引誘獵物。 據說被牠吞進了嘴裡的東西 只要１天就會溶解到連骨頭都不剩。
ZKN_LETSGO_072_000	有時可以在海邊看見牠 被曬乾的樣子，但只要把牠 放進水裡就能讓牠復活。
ZKN_LETSGO_073_000	能夠自由伸縮身上的80根觸手， 纏住獵物並讓獵物中毒， 使對手失去抵抗力。
ZKN_LETSGO_074_000	大量棲息在山路之類的地方。 不小心踩到牠會讓牠生氣， 所以走路的時候要小心。
ZKN_LETSGO_075_000	經常在山路上滾動。 滾動時從不會去理會 前面的路上有什麼東西。
ZKN_LETSGO_076_000	剛蛻皮的時候身體比較軟 而且顏色偏白，但在接觸到 空氣後很快就會變硬。
ZKN_LETSGO_077_000	在高高跳起之後， 會用四蹄和腿上的肌肉 來緩和落地時的衝擊。
ZKN_LETSGO_078_000	非常喜愛奔跑，只要看見 跑得比自己快的東西， 就會立刻全速追上去。
ZKN_LETSGO_079_000	呆頭呆腦而且動作遲鈍。 從不在意時間的流逝， 總是悠閒度日。
ZKN_LETSGO_080_000	悠閒地生活在海邊。 尾巴上的大舌貝如果脫落， 就會變回呆呆獸。
ZKN_LETSGO_081_000	天生擁有阻斷重力的能力。 會一邊發出電磁波， 一邊在空中移動。
ZKN_LETSGO_082_000	發射著神秘的電波， 會讓半徑１公里範圍內的 氣溫升高２度。
ZKN_LETSGO_083_000	棲息在莖狀植物生長的地方。 由於這種植物十分稀少而罕見， 大蔥鴨的數量似乎也越來越少了。
ZKN_LETSGO_084_000	翅膀短小不擅長飛行， 但是擁有發達的雙腳， 能以很快的速度奔跑。
ZKN_LETSGO_085_000	嘟嘟的其中一個頭分裂 形成的變種。能以60公里的 時速在草原上奔馳。
ZKN_LETSGO_086_000	喜歡滴水成冰的寒冷地方。 在零下10度的溫度裡 也能舒服自在地游泳。
ZKN_LETSGO_087_000	全身上下一片雪白。 不畏寒冷，在滿是浮冰的海上 也能元氣十足地游來游去。
ZKN_LETSGO_088_000	由許多污泥凝聚而成。 散發著惡臭，讓人無法觸碰。 經過的地方寸草不生。
ZKN_LETSGO_089_000	奇臭無比！雖然臭到令人昏倒， 但臭臭泥的鼻子已經退化， 所以牠自己聞不到味道。
ZKN_LETSGO_090_000	堅硬的外殼能夠抵擋任何攻擊。 然而只要外殼一打開， 就會露出裡頭柔軟的身體。
ZKN_LETSGO_091_000	不但會用比鑽石還硬的外殼 保護自己，還會發射殼上的 尖刺來進行攻擊，很不好對付。
ZKN_LETSGO_092_000	似乎會從老舊無人居住的 建築物中出現。看起來像是 一團氣體，沒有明確的形體。
ZKN_LETSGO_093_000	被牠舔到時生命力會被吸走， 身體會不受控制地不停顫抖， 最後一命嗚呼。
ZKN_LETSGO_094_000	如果突然感覺到一陣惡寒， 代表耿鬼就在附近。也許牠 正在對你下詛咒也說不定。
ZKN_LETSGO_095_000	會以驚人的氣勢在地底下 鑽洞尋找獵物。經過後留下的 隧道會成為地鼠的巢穴。
ZKN_LETSGO_096_000	如果每晚和牠一起睡覺， 有時會讓你夢見 牠過去吃過的夢。
ZKN_LETSGO_097_000	要是不小心遇上牠，要趕緊 從牠身上移開視線，否則會有 被牠手上擺錘催眠的危險。
ZKN_LETSGO_098_000	牠的鉗子是威力強大的武器， 但在攻擊時偶爾會脫落。 脫落後很快就會長回來。
ZKN_LETSGO_099_000	只有一邊變得巨大的鉗子有著 鋼鐵般的硬度和１萬馬力的力量， 但實在是太重了。
ZKN_LETSGO_100_000	據說和精靈球相似的外型 是牠的保護色，但令人意外地 牠其實很容易就會自爆。
ZKN_LETSGO_101_000	只要受到任何一點衝擊， 體內的電能就會迅速膨脹 然後爆炸。
ZKN_LETSGO_102_000	每顆蛋之間會互相吸引 並且不停旋轉，只有在 湊齊６顆時才會安定下來。
ZKN_LETSGO_103_000	之所以會一直叫個不停， 是因為３顆頭各自在想著 自己喜歡的東西。
ZKN_LETSGO_104_000	頭上戴著死去母親的頭骨。 牠的叫聲會在頭骨內迴響， 形成哀傷的旋律。
ZKN_LETSGO_105_000	原本身體十分弱小，但如今 已能靈活運用骨頭來戰鬥， 性格也變得很兇暴。
ZKN_LETSGO_106_000	在踢擊命中的瞬間！ 腳底會變得像鑽石般堅硬， 將對手踢成碎片。
ZKN_LETSGO_107_000	牠的拳擊就像是鑽頭！ 在牠的攻擊之下，即使是 水泥牆也會被鑽出洞來。
ZKN_LETSGO_108_000	長達２公尺的舌頭比前腳 還要靈活。如果被牠舔到， 不知為何會感到麻痺。
ZKN_LETSGO_109_000	在高溫的地方，牠體內的 氣體會膨脹而有爆炸的危險， 要特別小心。
ZKN_LETSGO_110_000	牠是靠著吸收垃圾中 含有的毒氣、細菌和灰塵 來維持生命。
ZKN_LETSGO_111_000	頭腦簡單，一次只能思考 一件事。一旦牠開始猛衝， 在睡著之前都不會停下來。
ZKN_LETSGO_112_000	變得能夠只用後腳步行， 智能也發達了許多。鎧甲般的 皮膚足以抵擋熔岩的高溫。
ZKN_LETSGO_113_000	性情溫和善良的寶可夢。 只要看到有誰受傷了， 就會把營養豐富的蛋分給對方。
ZKN_LETSGO_114_000	身體被藍色的藤蔓裹著， 沒有人知道牠的真面目。 據說藤蔓會持續不斷生長。
ZKN_LETSGO_115_000	把孩子放在腹部的袋中養育。 為了保護自己的孩子，不管遇上 什麼對手都會勇敢對抗。
ZKN_LETSGO_116_000	當遇上生命危險的時候， 會從口中噴出強勁的水流 和特殊的墨汁。
ZKN_LETSGO_117_000	碰到牠的背鰭會導致麻痺。 睡覺時會用尾巴纏住珊瑚， 以免被水流沖走。
ZKN_LETSGO_118_000	每到角金魚產卵的時期， 就能看見牠們成群結隊 從河川和瀑布逆流而上。
ZKN_LETSGO_119_000	雄性金魚王的職責是 用頭上的角挖穿河底的 石頭來建造巢穴。
ZKN_LETSGO_120_000	據說不管被切成多小塊， 只要身體的中心部分還留著， 就能重新長回來。
ZKN_LETSGO_121_000	據說被稱為核心的中心部分 之所以會閃爍七彩的光芒， 是因為牠正在進行通訊。
ZKN_LETSGO_122_000	擅長演默劇，隨時都在練習。 即使眼前空無一物，也能讓人 相信有東西在那裡。
ZKN_LETSGO_123_000	會從草叢中忽然撲出， 用鋒利的鐮刀斬斷對手。 這模樣看起來就像個忍者。
ZKN_LETSGO_124_000	似乎有著獨特的節奏感。 會以跳舞般的輕快動作 扭著腰來走路。
ZKN_LETSGO_125_000	要是發生了大規模停電， 那肯定是因為電擊獸 吃掉了發電廠的電力。
ZKN_LETSGO_126_000	從火山口之中誕生。 由於全身都在燃燒， 看起來和火球沒有兩樣。
ZKN_LETSGO_127_000	用角夾住對手全力突擊！ 氣溫低時會變得無法動彈， 所以總是住在溫暖的地方。
ZKN_LETSGO_128_000	精力十足且個性火爆。 一旦開始奔跑，在撞到 東西之前都不會停下腳步。
ZKN_LETSGO_129_000	以靠不住而聞名的寶可夢。 不管是海、河、池塘或水窪， 都能看見牠們在裡頭游來游去。
ZKN_LETSGO_130_000	性情野蠻喜歡破壞。在古代， 這種恐怖的寶可夢曾經有過 把整座城市燒成焦土的紀錄。
ZKN_LETSGO_131_000	能夠理解人類的語言。 有著一顆善良的心， 會把人載在背上渡過大海。
ZKN_LETSGO_132_000	在看見對手的瞬間，身體就會 像融化般開始變化，最後變成 與對手幾乎相同的模樣。
ZKN_LETSGO_133_000	能夠進化成許多樣子。 伊布的基因是解開 進化之謎的關鍵。
ZKN_LETSGO_134_000	細胞組織與水分子相似， 因此當牠溶入水中後， 就完全看不見牠的樣子了。
ZKN_LETSGO_135_000	稍微受點刺激就會哭叫或生氣。 每當牠的情緒發生變化時， 體內就會累積一些電力。
ZKN_LETSGO_136_000	體內有著火囊，能將吸入的 空氣轉化成1700度的火焰， 再從口中吐出來。
ZKN_LETSGO_137_000	人們期待牠會是唯一 能夠飛上宇宙的寶可夢， 但至今還沒有成功的案例。
ZKN_LETSGO_138_000	復原自能夠靈活地扭動 10隻腳在古代海上漂浮的 寶可夢的化石。
ZKN_LETSGO_139_000	擁有尖銳的牙齒，但似乎 因為甲殼太大而不易移動， 最後陷入了滅絕。
ZKN_LETSGO_140_000	從化石復活而來的寶可夢。 似乎會躲在海底，用背上的 眼睛來觀察四周。
ZKN_LETSGO_141_000	會用細長的身體快速游動。 似乎會用鐮刀切開捉到的獵物， 然後吸取對方的體液。
ZKN_LETSGO_142_000	透過研究取自琥珀中的 基因而誕生，是生存在 遠古時代的凶猛寶可夢。
ZKN_LETSGO_143_000	就算食物有點發霉， 也會毫不在意地大吃特吃， 從不會因此吃壞肚子。
ZKN_LETSGO_144_000	傳說的鳥寶可夢。 會讓冬天空中的空氣所含 的水分凍結，降下雪花。
ZKN_LETSGO_145_000	當天空被陰霾籠罩， 落雷不斷時，傳說的 寶可夢將會現身。
ZKN_LETSGO_146_000	傳說的鳥寶可夢。 當牠揮舞熾熱燃燒的翅膀， 就連夜空都會映上一片紅光。
ZKN_LETSGO_147_000	原本被認為只存在於幻想之中， 直到最近才被人釣起， 存在因此得到了證實。
ZKN_LETSGO_148_000	根據目擊者的說法， 牠的全身上下散發著 一種神秘的氣場。
ZKN_LETSGO_149_000	有人說牠棲息在廣大海洋 的某處，以飛行的方式來移動， 但這就只是傳聞而已。
ZKN_LETSGO_150_000	身上的基因與夢幻幾乎一樣， 但無論是體型大小還是性格 都與夢幻有著巨大的差別。
ZKN_LETSGO_151_000	用顯微鏡觀察就會發現， 牠的身上長著又細又短， 十分細緻的體毛。
ZKN_LETSGO_152_000	
ZKN_LETSGO_153_000	
ZKN_LETSGO_154_000	
ZKN_LETSGO_155_000	
ZKN_LETSGO_156_000	
ZKN_LETSGO_157_000	
ZKN_LETSGO_158_000	
ZKN_LETSGO_159_000	
ZKN_LETSGO_160_000	
ZKN_LETSGO_161_000	
ZKN_LETSGO_162_000	
ZKN_LETSGO_163_000	
ZKN_LETSGO_164_000	
ZKN_LETSGO_165_000	
ZKN_LETSGO_166_000	
ZKN_LETSGO_167_000	
ZKN_LETSGO_168_000	
ZKN_LETSGO_169_000	
ZKN_LETSGO_170_000	
ZKN_LETSGO_171_000	
ZKN_LETSGO_172_000	
ZKN_LETSGO_173_000	
ZKN_LETSGO_174_000	
ZKN_LETSGO_175_000	
ZKN_LETSGO_176_000	
ZKN_LETSGO_177_000	
ZKN_LETSGO_178_000	
ZKN_LETSGO_179_000	
ZKN_LETSGO_180_000	
ZKN_LETSGO_181_000	
ZKN_LETSGO_182_000	
ZKN_LETSGO_183_000	
ZKN_LETSGO_184_000	
ZKN_LETSGO_185_000	
ZKN_LETSGO_186_000	
ZKN_LETSGO_187_000	
ZKN_LETSGO_188_000	
ZKN_LETSGO_189_000	
ZKN_LETSGO_190_000	
ZKN_LETSGO_191_000	
ZKN_LETSGO_192_000	
ZKN_LETSGO_193_000	
ZKN_LETSGO_194_000	
ZKN_LETSGO_195_000	
ZKN_LETSGO_196_000	
ZKN_LETSGO_197_000	
ZKN_LETSGO_198_000	
ZKN_LETSGO_199_000	
ZKN_LETSGO_200_000	
ZKN_LETSGO_201_000	
ZKN_LETSGO_202_000	
ZKN_LETSGO_203_000	
ZKN_LETSGO_204_000	
ZKN_LETSGO_205_000	
ZKN_LETSGO_206_000	
ZKN_LETSGO_207_000	
ZKN_LETSGO_208_000	
ZKN_LETSGO_209_000	
ZKN_LETSGO_210_000	
ZKN_LETSGO_211_000	
ZKN_LETSGO_212_000	
ZKN_LETSGO_213_000	
ZKN_LETSGO_214_000	
ZKN_LETSGO_215_000	
ZKN_LETSGO_216_000	
ZKN_LETSGO_217_000	
ZKN_LETSGO_218_000	
ZKN_LETSGO_219_000	
ZKN_LETSGO_220_000	
ZKN_LETSGO_221_000	
ZKN_LETSGO_222_000	
ZKN_LETSGO_223_000	
ZKN_LETSGO_224_000	
ZKN_LETSGO_225_000	
ZKN_LETSGO_226_000	
ZKN_LETSGO_227_000	
ZKN_LETSGO_228_000	
ZKN_LETSGO_229_000	
ZKN_LETSGO_230_000	
ZKN_LETSGO_231_000	
ZKN_LETSGO_232_000	
ZKN_LETSGO_233_000	
ZKN_LETSGO_234_000	
ZKN_LETSGO_235_000	
ZKN_LETSGO_236_000	
ZKN_LETSGO_237_000	
ZKN_LETSGO_238_000	
ZKN_LETSGO_239_000	
ZKN_LETSGO_240_000	
ZKN_LETSGO_241_000	
ZKN_LETSGO_242_000	
ZKN_LETSGO_243_000	
ZKN_LETSGO_244_000	
ZKN_LETSGO_245_000	
ZKN_LETSGO_246_000	
ZKN_LETSGO_247_000	
ZKN_LETSGO_248_000	
ZKN_LETSGO_249_000	
ZKN_LETSGO_250_000	
ZKN_LETSGO_251_000	
ZKN_LETSGO_252_000	
ZKN_LETSGO_253_000	
ZKN_LETSGO_254_000	
ZKN_LETSGO_255_000	
ZKN_LETSGO_256_000	
ZKN_LETSGO_257_000	
ZKN_LETSGO_258_000	
ZKN_LETSGO_259_000	
ZKN_LETSGO_260_000	
ZKN_LETSGO_261_000	
ZKN_LETSGO_262_000	
ZKN_LETSGO_263_000	
ZKN_LETSGO_264_000	
ZKN_LETSGO_265_000	
ZKN_LETSGO_266_000	
ZKN_LETSGO_267_000	
ZKN_LETSGO_268_000	
ZKN_LETSGO_269_000	
ZKN_LETSGO_270_000	
ZKN_LETSGO_271_000	
ZKN_LETSGO_272_000	
ZKN_LETSGO_273_000	
ZKN_LETSGO_274_000	
ZKN_LETSGO_275_000	
ZKN_LETSGO_276_000	
ZKN_LETSGO_277_000	
ZKN_LETSGO_278_000	
ZKN_LETSGO_279_000	
ZKN_LETSGO_280_000	
ZKN_LETSGO_281_000	
ZKN_LETSGO_282_000	
ZKN_LETSGO_283_000	
ZKN_LETSGO_284_000	
ZKN_LETSGO_285_000	
ZKN_LETSGO_286_000	
ZKN_LETSGO_287_000	
ZKN_LETSGO_288_000	
ZKN_LETSGO_289_000	
ZKN_LETSGO_290_000	
ZKN_LETSGO_291_000	
ZKN_LETSGO_292_000	
ZKN_LETSGO_293_000	
ZKN_LETSGO_294_000	
ZKN_LETSGO_295_000	
ZKN_LETSGO_296_000	
ZKN_LETSGO_297_000	
ZKN_LETSGO_298_000	
ZKN_LETSGO_299_000	
ZKN_LETSGO_300_000	
ZKN_LETSGO_301_000	
ZKN_LETSGO_302_000	
ZKN_LETSGO_303_000	
ZKN_LETSGO_304_000	
ZKN_LETSGO_305_000	
ZKN_LETSGO_306_000	
ZKN_LETSGO_307_000	
ZKN_LETSGO_308_000	
ZKN_LETSGO_309_000	
ZKN_LETSGO_310_000	
ZKN_LETSGO_311_000	
ZKN_LETSGO_312_000	
ZKN_LETSGO_313_000	
ZKN_LETSGO_314_000	
ZKN_LETSGO_315_000	
ZKN_LETSGO_316_000	
ZKN_LETSGO_317_000	
ZKN_LETSGO_318_000	
ZKN_LETSGO_319_000	
ZKN_LETSGO_320_000	
ZKN_LETSGO_321_000	
ZKN_LETSGO_322_000	
ZKN_LETSGO_323_000	
ZKN_LETSGO_324_000	
ZKN_LETSGO_325_000	
ZKN_LETSGO_326_000	
ZKN_LETSGO_327_000	
ZKN_LETSGO_328_000	
ZKN_LETSGO_329_000	
ZKN_LETSGO_330_000	
ZKN_LETSGO_331_000	
ZKN_LETSGO_332_000	
ZKN_LETSGO_333_000	
ZKN_LETSGO_334_000	
ZKN_LETSGO_335_000	
ZKN_LETSGO_336_000	
ZKN_LETSGO_337_000	
ZKN_LETSGO_338_000	
ZKN_LETSGO_339_000	
ZKN_LETSGO_340_000	
ZKN_LETSGO_341_000	
ZKN_LETSGO_342_000	
ZKN_LETSGO_343_000	
ZKN_LETSGO_344_000	
ZKN_LETSGO_345_000	
ZKN_LETSGO_346_000	
ZKN_LETSGO_347_000	
ZKN_LETSGO_348_000	
ZKN_LETSGO_349_000	
ZKN_LETSGO_350_000	
ZKN_LETSGO_351_000	
ZKN_LETSGO_352_000	
ZKN_LETSGO_353_000	
ZKN_LETSGO_354_000	
ZKN_LETSGO_355_000	
ZKN_LETSGO_356_000	
ZKN_LETSGO_357_000	
ZKN_LETSGO_358_000	
ZKN_LETSGO_359_000	
ZKN_LETSGO_360_000	
ZKN_LETSGO_361_000	
ZKN_LETSGO_362_000	
ZKN_LETSGO_363_000	
ZKN_LETSGO_364_000	
ZKN_LETSGO_365_000	
ZKN_LETSGO_366_000	
ZKN_LETSGO_367_000	
ZKN_LETSGO_368_000	
ZKN_LETSGO_369_000	
ZKN_LETSGO_370_000	
ZKN_LETSGO_371_000	
ZKN_LETSGO_372_000	
ZKN_LETSGO_373_000	
ZKN_LETSGO_374_000	
ZKN_LETSGO_375_000	
ZKN_LETSGO_376_000	
ZKN_LETSGO_377_000	
ZKN_LETSGO_378_000	
ZKN_LETSGO_379_000	
ZKN_LETSGO_380_000	
ZKN_LETSGO_381_000	
ZKN_LETSGO_382_000	
ZKN_LETSGO_383_000	
ZKN_LETSGO_384_000	
ZKN_LETSGO_385_000	
ZKN_LETSGO_386_000	
ZKN_LETSGO_387_000	
ZKN_LETSGO_388_000	
ZKN_LETSGO_389_000	
ZKN_LETSGO_390_000	
ZKN_LETSGO_391_000	
ZKN_LETSGO_392_000	
ZKN_LETSGO_393_000	
ZKN_LETSGO_394_000	
ZKN_LETSGO_395_000	
ZKN_LETSGO_396_000	
ZKN_LETSGO_397_000	
ZKN_LETSGO_398_000	
ZKN_LETSGO_399_000	
ZKN_LETSGO_400_000	
ZKN_LETSGO_401_000	
ZKN_LETSGO_402_000	
ZKN_LETSGO_403_000	
ZKN_LETSGO_404_000	
ZKN_LETSGO_405_000	
ZKN_LETSGO_406_000	
ZKN_LETSGO_407_000	
ZKN_LETSGO_408_000	
ZKN_LETSGO_409_000	
ZKN_LETSGO_410_000	
ZKN_LETSGO_411_000	
ZKN_LETSGO_412_000	
ZKN_LETSGO_413_000	
ZKN_LETSGO_414_000	
ZKN_LETSGO_415_000	
ZKN_LETSGO_416_000	
ZKN_LETSGO_417_000	
ZKN_LETSGO_418_000	
ZKN_LETSGO_419_000	
ZKN_LETSGO_420_000	
ZKN_LETSGO_421_000	
ZKN_LETSGO_422_000	
ZKN_LETSGO_423_000	
ZKN_LETSGO_424_000	
