~~~~~~~~~~~~~~~
Text File : monsname_ita.msbt
~~~~~~~~~~~~~~~
MONSNAME_000	Uovo
ZKN_ALPHA_710_001	Si dice che aiuti le anime smarrite a ritrovare il cammino.
ZKN_ALPHA_710_002	Si dice che aiuti le anime smarrite a ritrovare il cammino.
ZKN_ALPHA_710_003	Si dice che aiuti le anime smarrite a ritrovare il cammino.
ZKN_ALPHA_711_001	Intrappola le prede con i suoi arti simili a capelli e canta dolcemente mentre queste si dibattono per liberarsi.
ZKN_ALPHA_711_002	Intrappola le prede con i suoi arti simili a capelli e canta dolcemente mentre queste si dibattono per liberarsi.
ZKN_ALPHA_711_003	Intrappola le prede con i suoi arti simili a capelli e canta dolcemente mentre queste si dibattono per liberarsi.
ZKN_ALPHA_716_001	Si dice che possieda l'immortalità e che possa farne dono agli altri quando le sue corna brillano dei colori dell'arcobaleno.
ZKN_ALPHA_718_001	Si dice che viva nelle profondità di una caverna e protegga l'equilibrio dell'ecosistema da qualsiasi minaccia.
ZKN_ALPHA_718_004	Si dice che viva nelle profondità di una caverna e protegga l'equilibrio dell'ecosistema da qualsiasi minaccia.
ZKN_ALPHA_719_001	È in grado di creare una grande quantità di diamanti in un istante comprimendo tra le mani il carbonio presente nell'aria.
ZKN_ALPHA_720_001	Si dice che possa rubare tutto ciò che vuole grazie ai suoi sei anelli e alle sue sei enormi braccia. La sua potenza è stata sigillata, riducendo di molto le sue dimensioni effettive.

~~~~~~~~~~~~~~~
Text File : zukan_comment_letsgo_ita.msbt
~~~~~~~~~~~~~~~
ZKN_LETSGO_000_000	
ZKN_LETSGO_001_000	Questo Pokémon può stare a lungo senza mangiare. Accumula energia nel bulbo che ha sulla schiena.
ZKN_LETSGO_002_000	Il suo bocciolo cresce assorbendo nutrimento e, quando è prossimo alla fioritura, emana un forte profumo.
ZKN_LETSGO_003_000	Il grande fiore che ha sulla schiena può assorbire i raggi solari e trasformarli in energia.
ZKN_LETSGO_004_000	Nel silenzio più assoluto si può udire la fiamma in cima alla sua coda scoppiettare bruciando.
ZKN_LETSGO_005_000	Si infervora durante le lotte più dure e talvolta sputa fiamme bluastre.
ZKN_LETSGO_006_000	Quando emette lingue di fuoco roventi dalla bocca, la fiamma rossa sulla punta della coda brucia più intensamente.
ZKN_LETSGO_007_000	Se ne sta tra i flutti e attacca le prede con potenti getti d'acqua. Se si sente in pericolo si ritira dentro la corazza.
ZKN_LETSGO_008_000	Quando viene colpito sulla testa si ritira nella corazza. La coda, però, sporge sempre un po'.
ZKN_LETSGO_009_000	Dopo aver preso la mira colpisce il nemico con getti d'acqua più potenti di quelli di un idrante.
ZKN_LETSGO_010_000	Se gli si toccano le antenne che ha sulla testa, si difende emettendo un odore insopportabile.
ZKN_LETSGO_011_000	Per difendersi indurisce la corazza, ma un colpo violento può scaraventarlo fuori dal guscio.
ZKN_LETSGO_012_000	Possiede ali idrorepellenti ricoperte da una polvere velenosa. Può volare anche quando piove.
ZKN_LETSGO_013_000	Ha un pungiglione acuminato sul capo. Vive tra l'erba alta e nei boschi, dove si nutre di foglie.
ZKN_LETSGO_014_000	È molto limitato nei movimenti. Se si sente minacciato, estrae il pungiglione e avvelena il nemico.
ZKN_LETSGO_015_000	Possiede tre aculei velenosi, due sulle zampe anteriori e uno sull'addome, con cui punge ripetutamente i nemici.
ZKN_LETSGO_016_000	Di indole docile, preferisce gettare sabbia verso il nemico per proteggersi piuttosto che attaccarlo.
ZKN_LETSGO_017_000	Un Pokémon pieno di vitalità che vola instancabile sul suo territorio in cerca di prede.
ZKN_LETSGO_018_000	Può volare a una velocità di Mach 2 in cerca di prede. I suoi artigli sono armi micidiali.
ZKN_LETSGO_019_000	Con i suoi incisivi rode qualsiasi cosa. Se se ne avvista uno, è probabile che in zona vivano almeno 40 esemplari.
ZKN_LETSGO_020_000	Dispone di zampe posteriori palmate che gli permettono di nuotare nei fiumi in cerca di prede.
ZKN_LETSGO_021_000	Incapace di raggiungere alte quote, sorvola il suo territorio a gran velocità per proteggerlo.
ZKN_LETSGO_022_000	Questo Pokémon molto antico vola in alto nel cielo al minimo accenno di pericolo.
ZKN_LETSGO_023_000	Si allunga sempre più con l'età. La notte si avvolge attorno a qualche ramo per dormire.
ZKN_LETSGO_024_000	Gli spaventosi disegni che ha sulla pancia sono oggetto di studio. Ne sono state scoperte sei diverse variazioni.
ZKN_LETSGO_025_000	Vive nelle foreste. Accumula elettricità nelle sacche sulle guance, e chiunque le tocchi prende la scossa.
ZKN_LETSGO_026_000	Quando accumula elettricità nel suo corpo, si fa aggressivo. Al buio brilla di luce propria.
ZKN_LETSGO_027_000	Il suo corpo è molto asciutto, ma si dice che quando di notte la temperatura si abbassa si ricopra di fine rugiada.
ZKN_LETSGO_028_000	È abilissimo a graffiare i nemici con i suoi artigli affilati. Se si rompono, ricrescono in un giorno.
ZKN_LETSGO_029_000	Pokémon molto tranquillo che rifugge la lotta. Bisogna fare attenzione al suo piccolo corno, che secerne veleno.
ZKN_LETSGO_030_000	Quando è nella sua tana i suoi aculei si ritirano. Questo dimostra che è rilassato.
ZKN_LETSGO_031_000	Sembra che le dure squame che ricoprono il suo corpo robusto cadano ciclicamente per poi ricrescere.
ZKN_LETSGO_032_000	Rizza le orecchie enormi per sondare i dintorni. Se percepisce un pericolo, attacca con gli aculei velenosi.
ZKN_LETSGO_033_000	Quando colpisce il nemico con il suo corno durante la lotta, questo secerne un forte veleno.
ZKN_LETSGO_034_000	La pelle dura come l'acciaio garantisce alle sue cariche una potenza devastante. Il suo corno può perforare anche il diamante.
ZKN_LETSGO_035_000	È molto amato per l'aspetto adorabile e le graziose movenze, ma non si vede spesso perché ne esistono pochi esemplari.
ZKN_LETSGO_036_000	Sembra che queste creature simili alle fate siano molto protettive verso il loro habitat. Si mostrano agli esseri umani solo di rado.
ZKN_LETSGO_037_000	Il suo manto e le sue code sono meravigliosi. Crescendo, la sua coda sviluppa diverse diramazioni.
ZKN_LETSGO_038_000	Narra la leggenda che le anime di nove saggi si siano unite e reincarnate in questo Pokémon.
ZKN_LETSGO_039_000	Usa gli enormi occhi per ammaliare i nemici, poi canta una dolce melodia per addormentarli.
ZKN_LETSGO_040_000	Il suo corpo è estremamente elastico e può gonfiarsi fino a dimensioni impressionanti.
ZKN_LETSGO_041_000	Durante il volo emette degli ultrasuoni dalla bocca per localizzare gli ostacoli sul suo percorso.
ZKN_LETSGO_042_000	Attacca in modo repentino e furtivo. Usa i denti aguzzi per mordere e succhiare sangue.
ZKN_LETSGO_043_000	Spesso confuso con un'erbaccia, questo Pokémon stride atrocemente se si prova a estirparlo.
ZKN_LETSGO_044_000	Puzza da levare il fiato! Tuttavia circa una persona su mille adora annusarne il fetido lezzo.
ZKN_LETSGO_045_000	Scuote gli enormi petali per liberare polline velenoso, producendo un gran frastuono.
ZKN_LETSGO_046_000	Scava nella terra per cibarsi delle radici degli alberi, ma i funghi che ha sul dorso assorbono quasi tutte le sostanze nutritive.
ZKN_LETSGO_047_000	Il fungo sulla schiena assorbe l'energia dell'organismo ospite, su cui ha anche pieno controllo.
ZKN_LETSGO_048_000	Gli occhi enormi fungono da radar. Alla luce si può notare che sono formati da molti occhi più piccoli.
ZKN_LETSGO_049_000	Se si attaccano alla pelle, le scaglie che ricoprono le sue ali sono difficili da togliere. Inoltre, rilasciano una sostanza velenosa.
ZKN_LETSGO_050_000	Ama i luoghi bui e vive soprattutto sottoterra, ma esce spesso allo scoperto nelle grotte.
ZKN_LETSGO_051_000	Un gruppo di tre Diglett che può scavare gallerie fino a 100 km di profondità. Per questo si dice che causi dei terremoti.
ZKN_LETSGO_052_000	Pare che sia più attivo durante la notte. Ama gli oggetti lucenti e rotondi, e quando ne vede non può fare a meno di raccoglierli.
ZKN_LETSGO_053_000	La gemma che ha in fronte emette una luce splendente. Ha le movenze sinuose ed eleganti di una regina.
ZKN_LETSGO_054_000	Ha sempre un forte mal di testa. Non è chiaro se utilizzi volontariamente i suoi poteri psicocinetici.
ZKN_LETSGO_055_000	Ha zampe palmate lunghe e sottili, che gli permettono di nuotare elegantemente nei laghi.
ZKN_LETSGO_056_000	Un Pokémon agile che vive sugli alberi. È molto irascibile e non esita ad attaccare chiunque gli capiti a tiro.
ZKN_LETSGO_057_000	È molto difficile vedere questo Pokémon calmo, dato che la sua furia si placa solamente quando si trova nella solitudine più assoluta.
ZKN_LETSGO_058_000	È un Pokémon molto affettuoso, ma si mette ad abbaiare impetuosamente contro chiunque invada il suo habitat.
ZKN_LETSGO_059_000	È considerato un Pokémon leggendario in oriente. Molti sono ammaliati dal modo leggiadro in cui corre.
ZKN_LETSGO_060_000	La direzione della spirale che ha sulla pancia varia a seconda della zona in cui è nato. È più bravo a nuotare che a camminare.
ZKN_LETSGO_061_000	Quando si sente in pericolo usa la spirale che ha sulla pancia per addormentare gli avversari, poi si dà alla fuga.
ZKN_LETSGO_062_000	Nuota velocissimo usando tutti i muscoli. Riesce persino a battere atleti di caratura mondiale.
ZKN_LETSGO_063_000	Dorme 18 ore al giorno. Se percepisce un pericolo, riesce a teletrasportarsi anche senza svegliarsi.
ZKN_LETSGO_064_000	Quando è vicino succedono molte cose strane. Per esempio, gli orologi girano al contrario.
ZKN_LETSGO_065_000	Questo Pokémon intelligentissimo ha una memoria prodigiosa e non dimentica mai ciò che impara.
ZKN_LETSGO_066_000	È piccolo, ma molto potente. La sua maestria in tutte le arti marziali lo rende un osso duro.
ZKN_LETSGO_067_000	La cintura che porta attorno alla vita serve a contenere la sua energia. Senza di essa sarebbe inarrestabile.
ZKN_LETSGO_068_000	Con un solo braccio riesce a muovere una montagna. Quando usa tutte e quattro le braccia sferra pugni di una potenza inimmaginabile.
ZKN_LETSGO_069_000	Ama i luoghi caldi e umidi. Cattura minuscoli Pokémon di tipo Coleottero con i suoi viticci e poi li divora.
ZKN_LETSGO_070_000	Quando è affamato divora qualsiasi cosa gli capiti a tiro e la scioglie con i suoi potenti acidi.
ZKN_LETSGO_071_000	Attira le prede con il dolce aroma del miele, le inghiotte e nel giro di un giorno le scioglie completamente, ossa incluse.
ZKN_LETSGO_072_000	A volte lo si può trovare tutto rinsecchito sulla spiaggia, ma basta gettarlo in mare e si riprende all'istante.
ZKN_LETSGO_073_000	Usa gli 80 tentacoli, che può allungare e ritrarre a piacimento, per avvolgere la preda e indebolirla con il veleno.
ZKN_LETSGO_074_000	Lo si può trovare vicino ai sentieri di montagna. Bisogna fare attenzione a non calpestarlo per sbaglio, altrimenti diventa furioso.
ZKN_LETSGO_075_000	Spesso viene visto rotolare giù per i sentieri di montagna, travolgendo tutto ciò che incontra.
ZKN_LETSGO_076_000	Subito dopo la muta il suo corpo è bianco e morbido, ma al contatto con l'aria si trasforma immediatamente in una dura corazza.
ZKN_LETSGO_077_000	È capace di salti altissimi. Quando tocca terra, attutisce l'impatto grazie agli zoccoli e alle zampe muscolose.
ZKN_LETSGO_078_000	Ama correre, e quando incontra qualcuno più veloce si mette a inseguirlo con tutte le sue forze.
ZKN_LETSGO_079_000	Non è molto sveglio ed è lento nei movimenti. Dorme e poltrisce tutto il giorno, incurante del tempo che passa.
ZKN_LETSGO_080_000	Vive tranquillo vicino al mare. Se per caso lo Shellder che ha sulla coda si stacca, torna ad essere uno Slowpoke.
ZKN_LETSGO_081_000	Ha l'innata capacità di contrastare la forza di gravità emettendo onde elettromagnetiche che gli permettono di spostarsi fluttuando in aria.
ZKN_LETSGO_082_000	Emette strane onde radio che fanno aumentare la temperatura atmosferica di 2 ºC nel raggio di 1 km.
ZKN_LETSGO_083_000	Vivono nei canneti, un tipo di habitat che sta diventando sempre più raro. Per questo si pensa che anche il numero di Farfetch'd sia diminuito.
ZKN_LETSGO_084_000	Le cortissime ali non gli permettono di volare. Può tuttavia correre velocissimo grazie alle zampe ben sviluppate.
ZKN_LETSGO_085_000	Un Doduo si evolve in Dodrio quando una delle due teste si divide. Lo si vede sfrecciare per le praterie a 60 km/h.
ZKN_LETSGO_086_000	Adora gli ambienti gelidi. Nuota con piacere nell'acqua a temperature di circa -10 ºC.
ZKN_LETSGO_087_000	Il suo corpo è bianco come la neve. Non soffre il freddo e nuota senza problemi anche in acque gelide.
ZKN_LETSGO_088_000	Formato da fanghi tossici solidificati, emana un tanfo nauseabondo ed è impossibile toccarlo. Dove passa lui non cresce più nemmeno l'erba.
ZKN_LETSGO_089_000	Emette un tanfo così terribile da far svenire, ma non sente alcun odore perché ormai il suo naso si è atrofizzato.
ZKN_LETSGO_090_000	La sua conchiglia è capace di resistere a qualsiasi attacco, ma quando si apre il Pokémon diventa molto vulnerabile.
ZKN_LETSGO_091_000	Usa la sua conchiglia dura come il diamante per proteggersi e può anche scagliare gli aculei di cui è dotata per attaccare.
ZKN_LETSGO_092_000	Si dice che appaia nelle case diroccate e abbandonate. Il suo corpo sembra fatto di gas e non ha una forma definita.
ZKN_LETSGO_093_000	Lecca la preda per assorbirne l'energia vitale. Si dice che la vittima venga colta da tremori incontrollabili e spiri entro breve.
ZKN_LETSGO_094_000	Un brivido di freddo improvviso significa che Gengar è vicino. Meglio stare attenti, perché si rischia di essere colpiti da una maledizione.
ZKN_LETSGO_095_000	Scava nel terreno con incredibile vigore in cerca di cibo, creando cunicoli usati poi come tana dai Diglett.
ZKN_LETSGO_096_000	Se si dorme sempre vicino a un Drowzee, può capitare di sognare uno dei sogni che questo Pokémon ha mangiato in passato.
ZKN_LETSGO_097_000	Quando se ne incontra uno, è meglio distogliere lo sguardo, altrimenti si rischia di essere ipnotizzati dal suo pendolo.
ZKN_LETSGO_098_000	Le sue chele sono armi formidabili. A volte si staccano durante la lotta, ma ricrescono immediatamente.
ZKN_LETSGO_099_000	Una delle sue chele è cresciuta a dismisura ed è dura come l'acciaio. Può sprigionare una potenza di 10.000 CV, ma è pesantissima.
ZKN_LETSGO_100_000	Si dice che abbia un aspetto simile a una Poké Ball per passare inosservato. Tende ad autodistruggersi al minimo stimolo.
ZKN_LETSGO_101_000	L'energia elettrica accumulata nel suo corpo può provocare un'esplosione al minimo urto.
ZKN_LETSGO_102_000	Le teste si attraggono a vicenda, creando un movimento circolare. Riescono a stabilizzarsi solo se sono in sei.
ZKN_LETSGO_103_000	Il suo verso chiassoso è dovuto alla confusione creata dalle tre teste che pensano ognuna per conto proprio.
ZKN_LETSGO_104_000	Indossa il teschio di sua madre come elmo. Il suo verso riecheggia all'interno del teschio producendo una triste melodia.
ZKN_LETSGO_105_000	Questo Pokémon era piccolo e debole, ma si è fatto aggressivo e ha imparato a usare abilmente il suo osso nella lotta.
ZKN_LETSGO_106_000	Nel momento in cui il suo calcio colpisce, la pianta del piede si fa dura come il diamante producendo un impatto devastante.
ZKN_LETSGO_107_000	Attacca facendo ruotare i pugni come un trapano. Grazie ad essi, è in grado di perforare persino un muro di cemento.
ZKN_LETSGO_108_000	Ha una lingua lunga circa 2 m, che può muovere con più scioltezza rispetto alle sue zampe anteriori. Le sue leccate paralizzano.
ZKN_LETSGO_109_000	Nei luoghi caldi i suoi gas interni rischiano di espandersi fino a farlo scoppiare, quindi bisogna fare attenzione.
ZKN_LETSGO_110_000	Vive assorbendo i gas tossici, i germi e la polvere che si trovano nei rifiuti.
ZKN_LETSGO_111_000	Ha una mente molto semplice e riesce a concentrarsi solo su una cosa alla volta. Quando parte alla carica, si ferma solo se si addormenta.
ZKN_LETSGO_112_000	Ha imparato a camminare in posizione eretta e il suo cervello si è evoluto. La sua pelle simile a un'armatura può resistere anche al magma.
