~~~~~~~~~~~~~~~
Text File : monsname_jpn.msbt
~~~~~~~~~~~~~~~
MONSNAME_000	タマゴ
ZKN_SHIELD_411_000	
ZKN_SHIELD_412_000	
ZKN_SHIELD_413_000	
ZKN_SHIELD_414_000	
ZKN_SHIELD_415_000	よあけから　ひぐれまで　ミツを あつめつづける。　すべては むれと　ビークインの　ためだ。
ZKN_SHIELD_416_000	フェロモンを　はなつ　りょうが おおい　ビークインほど　おおくの ミツハニーを　したがえている。
ZKN_SHIELD_417_000	
ZKN_SHIELD_418_000	
ZKN_SHIELD_419_000	
ZKN_SHIELD_420_000	からだが　あかい　チェリンボほど えいようが　おおく　たまの　あじも あまくて　おいしいよ。
ZKN_SHIELD_421_000	たたんだ　はなびらは　かたい。 とりポケモンに　つっつかれても ぜんぜん　へいき　なのだ。
ZKN_SHIELD_422_000	つよく　ふれると　むらさきいろの ナゾの　しるを　だす。　がいは ないけれど　ネバネバするよ。
ZKN_SHIELD_423_000	グニャグニャの　からだ　だけれど かなり　タフ。　やわらかさが しょうげきを　ぶんさんするのだ。
ZKN_SHIELD_424_000	
ZKN_SHIELD_425_000	たましいが　あつまり　うまれた。 しっけの　おおい　きせつには たいりょうに　あらわれることも。
ZKN_SHIELD_426_000	ひとや　ポケモンを　つかんで そのまま　どこかへ　はこんでいく。 いきさきは　だれも　しらない。
ZKN_SHIELD_427_000	
ZKN_SHIELD_428_000	
ZKN_SHIELD_429_000	
ZKN_SHIELD_430_000	
ZKN_SHIELD_431_000	
ZKN_SHIELD_432_000	
ZKN_SHIELD_433_000	
ZKN_SHIELD_434_000	しっぽを　あげて　おしりを　むけたら ようちゅうい。　きぜつ　するほど くさい　しるを　とばす　まえぶれ。
ZKN_SHIELD_435_000	しっぽの　さきから　とばす　しるの においは　きょうれつ。　じめんに あなを　ほって　すあなを　つくる。
ZKN_SHIELD_436_000	みがけば　ひかり　しんじつを うつしだすとも　いわれるが ドーミラーは　とても　イヤがる。
ZKN_SHIELD_437_000	からだのもよう　から　ほんらい ガラルには　いない　ポケモンと かんがえる　がくしゃも　おおい。
ZKN_SHIELD_438_000	かんそうした　いわばに　くらす。 みどりの　たまは　かわくほど ツヤツヤと　にぶく　かがやく。
ZKN_SHIELD_439_000	ダンスの　うまい　バリコオルに でしの　ように　つきしたがい ステップを　けんめいに　マネする。
ZKN_SHIELD_440_000	
ZKN_SHIELD_441_000	
ZKN_SHIELD_442_000	
ZKN_SHIELD_443_000	
ZKN_SHIELD_444_000	
ZKN_SHIELD_445_000	
ZKN_SHIELD_446_000	たいもうのしたに　エサを　ためる。 しんらいした　あいてには ひとくちだけ　わけてくれることも。
ZKN_SHIELD_447_000	あいての　かんじょう　だけでなく しぜんの　ようすも　はどう　という なみの　かたちで　かんじとる。
ZKN_SHIELD_448_000	ひとの　かんがえていることも わかるので　ただしい　こころの トレーナーにしか　なつかない。
ZKN_SHIELD_449_000	おもに　ひるまに　かつどうする。 さばくのよは　ひえるので　すなの おくふかくに　もぐって　ねむる。
ZKN_SHIELD_450_000	おこらせると　かなり　きょうぼう。 とりこんだ　すなを　ふきだして すなあらしを　まきおこす。
ZKN_SHIELD_451_000	どくのある　しっぽの　ツメで おそいかかる。　はさまれると どくが　しみて　うごけなくなる。
ZKN_SHIELD_452_000	すなのあくま　と　よばれるほど どうもうだが　カバルドンには ケンカも　うらず　おとなしい。
ZKN_SHIELD_453_000	どくを　うすめると　くすりに　なる。 やくひんがいしゃの　マスコットに なって　にんきものに　なった。
ZKN_SHIELD_454_000	えものを　しとめると　ゲロゲロと しょうりの　おたけびを　あげる。 ガマゲロゲと　しゅとして　ちかい。
ZKN_SHIELD_455_000	
ZKN_SHIELD_456_000	
ZKN_SHIELD_457_000	
ZKN_SHIELD_458_000	テッポウオの　むれに　まざって およぐ。　てきに　おそわれると むれと　いっしょに　たたかうよ。
ZKN_SHIELD_459_000	おなかに　みのる　アイス　みたいな きのみは　ガラルに　くらす ダルマッカたちの　だいこうぶつ。
ZKN_SHIELD_460_000	ブリザードを　まきおこす　ポケモン。 おおきな　からだを　ゆすれば あたりいちめん　すぐに　まっしろだ。
ZKN_SHIELD_461_000	ツメで　サインを　えがき　なかまと れんらく。　サインの　しゅるいは ５００いじょう　あると　いう。
ZKN_SHIELD_462_000	
ZKN_SHIELD_463_000	
ZKN_SHIELD_464_000	プロテクターで　こうげきを　はじき あいてが　ひるんだ　ところを じまんの　ドリルで　つらぬく。
ZKN_SHIELD_465_000	
ZKN_SHIELD_466_000	
ZKN_SHIELD_467_000	
ZKN_SHIELD_468_000	めぐみを　あたえる　そんざいと いわれており　おおむかしから えんぎものに　えがかれてきた。
ZKN_SHIELD_469_000	
ZKN_SHIELD_470_000	シッポは　するどく　やいばのよう。 たいぼくも　まっぷたつに　する ばつぐんの　きれあじを　ほこる。
ZKN_SHIELD_471_000	グレイシアが　はなつ　れいきは パウダースノーを　つくりだす。 スキーじょうに　ひっぱりだこ。
ZKN_SHIELD_472_000	
ZKN_SHIELD_473_000	みためどおりの　ちからもち。 こおりのキバは　さむくなるほど ふとく　ながく　りっぱに　なる。
ZKN_SHIELD_474_000	
ZKN_SHIELD_475_000	たすけを　もとめる　かんじょうを びんかんに　キャッチ。　あいての もとへ　はせさんじ　かせいするぞ。
ZKN_SHIELD_476_000	
ZKN_SHIELD_477_000	ねらった　あいてを　はらのくちで まるのみ。　たましいだけを　くい にくたいは　はきだし　さっていく。
ZKN_SHIELD_478_000	マイナス５０どの　れいきを　はき こおらせた　えものを　すみかに もちかえり　きれいに　ならべる。
ZKN_SHIELD_479_000	プラズマで　できた　からだで いろんな　きかいに　もぐりこむ。 おどろかせるのが　だいすきだ。
ZKN_SHIELD_480_000	
ZKN_SHIELD_481_000	
ZKN_SHIELD_482_000	
ZKN_SHIELD_483_000	
ZKN_SHIELD_484_000	
ZKN_SHIELD_485_000	
ZKN_SHIELD_486_000	
ZKN_SHIELD_487_000	
ZKN_SHIELD_488_000	
ZKN_SHIELD_489_000	
ZKN_SHIELD_490_000	
ZKN_SHIELD_491_000	
ZKN_SHIELD_492_000	
ZKN_SHIELD_493_000	
ZKN_SHIELD_494_000	
ZKN_SHIELD_495_000	
ZKN_SHIELD_496_000	
ZKN_SHIELD_497_000	
ZKN_SHIELD_498_000	
ZKN_SHIELD_499_000	
ZKN_SHIELD_500_000	
ZKN_SHIELD_501_000	
ZKN_SHIELD_502_000	
ZKN_SHIELD_503_000	
ZKN_SHIELD_504_000	
ZKN_SHIELD_505_000	
ZKN_SHIELD_506_000	
ZKN_SHIELD_507_000	
ZKN_SHIELD_508_000	
ZKN_SHIELD_509_000	あいくるしい　しぐさで　ゆだんさせ よってきた　あいてを　いきなり ツメで　ひっかいて　わらっている。
ZKN_SHIELD_510_000	フォクスライと　なわばりを　めぐり あらそう。　おとひとつ　たてずに えものの　はいごに　しのびよる。
ZKN_SHIELD_511_000	
ZKN_SHIELD_512_000	
ZKN_SHIELD_513_000	
ZKN_SHIELD_514_000	
ZKN_SHIELD_515_000	
ZKN_SHIELD_516_000	
ZKN_SHIELD_517_000	ゆめを　たべて　けむりを　はく。 たのしい　ゆめなら　ピンクいろで あくむの　ときは　くろっぽいぞ。
ZKN_SHIELD_518_000	いつも　まどろみ　ゆめを　みている。 ねおきは　とっても　ふきげんに なるので　そっとして　おこう。
ZKN_SHIELD_519_000	わすれっぽく　かしこくはないが ひとなつっこくて　まじめなので かわいがる　トレーナーは　おおい。
ZKN_SHIELD_520_000	かしこく　ものおぼえが　いい。 はいたついんが　パートナーに えらぶことが　おおいらしい。
ZKN_SHIELD_521_000	かしこいぶん　プライドも　たかい。 ケンホロウの　トレーナーに　なれば みんなに　いちもく　おかれるよ。
ZKN_SHIELD_522_000	
ZKN_SHIELD_523_000	
ZKN_SHIELD_524_000	おとに　はんのうし　うごきだす。 エネルギーコアの　えいきょうで さわると　すこし　あったかい。
ZKN_SHIELD_525_000	おとで　まわりの　ようすを　さぐる。 おこらせると　からだの　むきを かえないまま　おってくる。
ZKN_SHIELD_526_000	はれた　ひに　しか　うてないが エネルギーだんの　はかいりょくは ダンプカーも　ふきとばすほど。
ZKN_SHIELD_527_000	ちょうおんぱを　はなちながら フラフラと　とびまわり　エサの むしポケモンを　さがしている。
ZKN_SHIELD_528_000	はなの　かたちが　おめでたいと こうふくを　よぶ　シンボルとして まつる　ちいきも　あるという。
ZKN_SHIELD_529_000	ツメで　ちちゅうを　ほりすすむので そだてた　やさいが　いたむと のうぎょうかんけいしゃは　きらう。
ZKN_SHIELD_530_000	べつめい　ドリルキング。 ちちゅうを　ほりすすむ　そくどは じそく１５０キロに　たっする。
ZKN_SHIELD_531_000	
ZKN_SHIELD_532_000	じぶんの　３ばいくらいの　かくざいを もつように　なった　ドッコラーは しんかの　ひが　ちかい。
ZKN_SHIELD_533_000	てっこつを　たくみに　あやつる。 かいたいは　とくいだが　なにかを くみたてるのは　にがてなのだ。
ZKN_SHIELD_534_000	ほんきに　なると　コンクリートの はしらを　すてさり　こぶしひとつで あいてに　めがけ　とびかかる。
ZKN_SHIELD_535_000	おんぱで　なかまと　れんらくする。 けいかいの　なきごえは　ひとや ほかの　ポケモンには　きこえない。
ZKN_SHIELD_536_000	きれいな　こえで　なくこともある。 からだの　とっきが　おおきいほど ひろい　おんいきで　なけるのだ。
ZKN_SHIELD_537_000	コブが　おこす　バイブレーションが マッサージに　よいと　ろうじんに だいにんきの　ポケモンだ。
ZKN_SHIELD_538_000	５ひきの　むれで　けいこに　はげむ。 けいこに　ついていけない　ものは おびを　すてて　むれを　さる。
ZKN_SHIELD_539_000	きたえに　きたえた　ダゲキが くりだす　ひっさつ　からてチョップは うみも　わるほどの　はかいりょく。
ZKN_SHIELD_540_000	
ZKN_SHIELD_541_000	
ZKN_SHIELD_542_000	
ZKN_SHIELD_543_000	
ZKN_SHIELD_544_000	
ZKN_SHIELD_545_000	
ZKN_SHIELD_546_000	モンメンと　ワタシラガの　ワタを まぜて　おった　きじは　うつくしく こうきゅうブランドで　つかわれる。
ZKN_SHIELD_547_000	ひのひかりを　あびるたび　ワタが ふくらんでいく。　ふくらみすぎると ちぎって　あたりに　まきちらす。
ZKN_SHIELD_548_000	
ZKN_SHIELD_549_000	
ZKN_SHIELD_550_000	むかしは　しょくたくに　のぼった。 あかすじの　バスラオの　みは あぶらが　おおく　わかものむき。
ZKN_SHIELD_551_000	
ZKN_SHIELD_552_000	
ZKN_SHIELD_553_000	
ZKN_SHIELD_554_000	ねているときは　おしても　ひいても けっして　たおれない。　えんぎものの モチーフとして　にんきが　たかい。
ZKN_SHIELD_555_000	たいないの　ほのおが　もえさかるほど パワーが　たかまる。　その　おんどは １４００どを　こえる　ことも。
ZKN_SHIELD_556_000	いちねんに　いちど　タネを　まく。 はなの　タネは　えいようまんてんで さばくの　きちょうな　しょくりょう。
ZKN_SHIELD_557_000	いえに　ちょうどいい　こいしが みつからないと　カバルドンの あなに　すんでしまうことも。
ZKN_SHIELD_558_000	ふとい　ツメが　さいだいの　ぶき。 ドサイドンの　プロテクターにさえ ひびを　いれるほど　かたいぞ。
ZKN_SHIELD_559_000	じょうぶな　かわで　みを　まもる。 かわが　のびきるとき　しんかを むかえると　いわれる。
ZKN_SHIELD_560_000	とても　あらっぽい　せいかくだが かぞくや　なかまや　なわばりは たいせつにする　ところがある。
ZKN_SHIELD_561_000	シンボラーが　とぶ　さばくのしたを ちょうさすると　こだいの　としと おもわれる　なごりが　みつかった。
ZKN_SHIELD_562_000	こだいじんの　たましいが　ポケモンに なった。　じぶんの　かおを　しる ひとを　さがし　いせきを　さまよう。
ZKN_SHIELD_563_000	ふるい　おはかの　かべに　おうさまの とみの　しょうちょう　として えがかれて　いることが　おおい。
ZKN_SHIELD_564_000	
ZKN_SHIELD_565_000	
ZKN_SHIELD_566_000	
ZKN_SHIELD_567_000	
ZKN_SHIELD_568_000	ゴミの　つまった　ゴミぶくろから うまれた。　はきだす　どくガスは ガラルの　マタドガスの　こうぶつ。
ZKN_SHIELD_569_000	みぎうでから　だす　どくえきは よわった　せいぶつが　あびれば そくしするほど　きけんな　シロモノ。
ZKN_SHIELD_570_000	
ZKN_SHIELD_571_000	
ZKN_SHIELD_572_000	しっぽで　なであって　あいさつ。 しっぽの　けが　おおきな　ほうが すこし　いばっているぞ。
ZKN_SHIELD_573_000	とくべつな　あぶらの　しみた　けは こうげきを　うけながす。　あぶらは たかねで　とりひき　されている。
ZKN_SHIELD_574_000	だれもいないのに　ボソッと　なく。 ゴチムにしか　みえていない なにかと　はなしている　らしい。
ZKN_SHIELD_575_000	ほしの　かがやく　ばんに　もっとも サイコパワーが　たかまるらしい。 うちゅうとの　かんけいは　ふめい。
ZKN_SHIELD_576_000	ゴチルゼルに　じぶんの　さいごを みせられた　あくにんは　そのひを さいごに　ゆくえを　たった。
ZKN_SHIELD_577_000	とくしゅな　えきたいに　からだを つつんでいるので　うちゅうでも いきられるとも　いわれている。
ZKN_SHIELD_578_000	ぶんれつした　２つの　のうみその かんがえは　ほぼ　いっちせず まるで　こうどうが　よめない。
ZKN_SHIELD_579_000	とくしゅな　えきたいを　のむと ちえを　さずかると　いわれるが ランクルスいがいには　もうどく。
ZKN_SHIELD_580_000	
ZKN_SHIELD_581_000	
ZKN_SHIELD_582_000	つららから　うまれたと　いわれる。 マイナス５０どの　れいきを　はいて あたりを　こおらせ　すみやすくする。
